"Bloque_Friedman","Corrida_Original","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_R_Segundos","Vars_E1","Nombres_E1","Vars_E2","Nombres_E2","Tiempo_Julia_AG","Ahorro_Espacio"
13,13,0.822222222222222,0.733333333333333,0.821477285141314,0.822222222222222,0.834614389233954,0.029999999999994,9,"V4, V5, V8, V9, V13, V14, V17, V18, V20",26,"V9, V14, V20, V4^2, V4*V13, V4*V14, V4*V18, V5^2, V5*V8, V5*V18, V8^2, V9*V8, V13*V8, V20*V8, V9^2, V9*V13, V9*V18, V13^2, V20*V13, V14^2, V14*V17, V17^2, V20*V17, V18^2, V20*V18, V20^2",1160.892192284,0.224567819148936
14,14,0.811111111111111,0.716666666666667,0.807723818402689,0.811111111111111,0.822768281101614,0.00999999999999801,11,"V1, V2, V4, V5, V7, V9, V12, V13, V14, V16, V20",44,"V12, V16, V1^2, V9*V1, V12*V1, V13*V1, V20*V1, V2^2, V7*V2, V9*V2, V2*V13, V2*V14, V2*V20, V4^2, V5*V4, V7*V4, V4*V13, V4*V14, V16*V4, V20*V4, V5^2, V5*V7, V5*V12, V5*V13, V5*V16, V5*V20, V7^2, V7*V13, V7*V20, V9^2, V9*V12, V9*V13, V9*V14, V9*V16, V9*V20, V12^2, V12*V13, V12*V16, V13^2, V13*V14, V14^2, V16*V14, V16^2, V20^2",1659.808265255,0.223321143617021
15,15,0.8,0.7,0.795641654097536,0.8,0.812791783380019,0,9,"V2, V5, V7, V10, V12, V14, V16, V17, V20",25,"V2, V10, V17, V20, V2^2, V5*V2, V2*V14, V2*V20, V5^2, V5*V7, V5*V17, V5*V20, V7^2, V7*V17, V10^2, V10*V17, V12^2, V12*V14, V20*V12, V14^2, V20*V14, V16^2, V16*V17, V17^2, V20^2",2481.620426971,0.249833776595745
16,16,0.8,0.7,0.797435897435897,0.8,0.802857142857143,0.00999999999999801,9,"V4, V5, V8, V9, V10, V13, V14, V16, V20",26,"V4, V13, V16, V4^2, V9*V4, V10*V4, V4*V14, V16*V4, V5^2, V5*V13, V5*V20, V8^2, V14*V8, V9^2, V9*V10, V9*V16, V9*V20, V10^2, V10*V16, V20*V10, V13^2, V13*V14, V20*V13, V14^2, V16^2, V20^2",1107.633160738,0.258726728723404
17,17,0.855555555555556,0.783333333333333,0.853784369687612,0.855555555555556,0.864079794079794,0.0200000000000031,9,"V2, V3, V4, V5, V6, V10, V13, V14, V18",22,"V6, V2^2, V6*V2, V2*V18, V3^2, V3*V10, V4^2, V6*V4, V4*V14, V5^2, V5*V10, V5*V14, V5*V18, V6^2, V6*V18, V10^2, V10*V13, V10*V14, V13^2, V13*V14, V14^2, V18^2",1778.288763167,0.219165558510638
18,18,0.866666666666667,0.8,0.865267821585026,0.866666666666667,0.873978758169935,0.00999999999999801,9,"V3, V5, V7, V10, V11, V13, V14, V15, V20",23,"V3, V3^2, V5*V3, V7*V3, V3*V10, V3*V13, V5^2, V5*V11, V5*V13, V5*V15, V7^2, V7*V11, V7*V13, V7*V14, V7*V20, V10^2, V11*V10, V13^2, V20*V13, V14^2, V15^2, V20*V15, V20^2",2523.085991726,0.217087765957447
19,19,0.755555555555556,0.633333333333333,0.749876448124258,0.755555555555556,0.791670352351467,0.0300000000000011,8,"V1, V5, V7, V12, V13, V14, V17, V20",23,"V7, V13, V14, V17, V1^2, V7*V1, V12*V1, V5^2, V5*V12, V5*V13, V7^2, V7*V12, V7*V17, V12^2, V12*V14, V20*V12, V13^2, V20*V13, V14^2, V14*V17, V17^2, V20*V17, V20^2",1162.727191042,0.23720079787234
20,20,0.888888888888889,0.833333333333333,0.887107697160298,0.888888888888889,0.887595163457232,0.0300000000000011,10,"V5, V8, V9, V11, V13, V14, V15, V17, V18, V20",37,"V9, V13, V14, V17, V20, V5^2, V5*V8, V5*V11, V5*V13, V5*V14, V5*V17, V8^2, V9*V8, V13*V8, V14*V8, V8*V15, V8*V18, V9^2, V9*V15, V9*V17, V9*V18, V11^2, V11*V15, V11*V18, V11*V20, V13^2, V13*V17, V20*V13, V14^2, V14*V15, V14*V18, V15^2, V18*V15, V17^2, V20*V17, V18^2, V20^2",1673.7107192,0.236951462765957
21,21,0.833333333333333,0.75,0.831517141861969,0.833333333333333,0.838115588115588,0.0200000000000031,11,"V2, V4, V5, V6, V7, V9, V10, V14, V16, V18, V20",50,"V4, V5, V6, V9, V10, V14, V20, V2^2, V2*V4, V5*V2, V7*V2, V9*V2, V2*V10, V2*V14, V2*V16, V2*V18, V2*V20, V4^2, V5*V4, V7*V4, V4*V14, V20*V4, V5^2, V5*V14, V5*V16, V5*V18, V5*V20, V6^2, V7*V6, V6*V10, V6*V16, V6*V18, V6*V20, V7^2, V9*V7, V7*V18, V9^2, V9*V10, V9*V14, V9*V16, V10^2, V10*V16, V10*V18, V14^2, V16*V14, V16^2, V16*V18, V20*V16, V18^2, V20^2",2492.257287891,0.263962765957447
22,22,0.844444444444444,0.766666666666666,0.841592327931126,0.844444444444444,0.849334357398874,0.00999999999999801,9,"V1, V5, V11, V13, V14, V16, V17, V18, V20",33,"V5, V11, V14, V16, V17, V18, V20, V1^2, V11*V1, V13*V1, V14*V1, V16*V1, V5^2, V5*V18, V11^2, V11*V14, V11*V16, V11*V18, V13^2, V13*V18, V20*V13, V14^2, V14*V18, V20*V14, V16^2, V16*V18, V20*V16, V17^2, V17*V18, V20*V17, V18^2, V20*V18, V20^2",1186.81223126,0.211269946808511
23,23,0.877777777777778,0.816666666666667,0.877212647704451,0.877777777777778,0.887864823348694,0,9,"V2, V5, V7, V11, V12, V14, V15, V19, V20",25,"V2, V11, V14, V19, V2^2, V7*V2, V2*V12, V2*V19, V5^2, V5*V11, V5*V15, V7^2, V7*V12, V7*V15, V11^2, V11*V15, V12^2, V12*V15, V14^2, V14*V15, V15^2, V20*V15, V19^2, V20*V19, V20^2",1772.403759113,0.218001994680851
24,24,0.788888888888889,0.683333333333333,0.78525641025641,0.788888888888889,0.797682709447415,0.0200000000000031,7,"V2, V3, V5, V7, V14, V16, V20",16,"V5, V2^2, V3*V2, V3^2, V5*V3, V5^2, V5*V7, V5*V16, V7^2, V7*V14, V7*V16, V7*V20, V14^2, V16^2, V20*V16, V20^2",2397.607799556,0.261136968085106
25,25,0.866666666666667,0.8,0.865993265993266,0.866666666666667,0.877777777777778,0.0300000000000011,10,"V1, V5, V7, V8, V10, V13, V14, V15, V18, V20",28,"V5, V10, V13, V14, V20, V1^2, V18*V1, V5^2, V5*V8, V5*V13, V5*V15, V5*V18, V7^2, V7*V8, V7*V13, V8^2, V10^2, V10*V14, V13^2, V13*V15, V20*V13, V14^2, V14*V15, V14*V18, V15^2, V18*V15, V18^2, V20^2",1141.328805183,0.229305186170213
26,26,0.755555555555556,0.633333333333333,0.751835093011564,0.755555555555556,0.768527379053695,0.00999999999999801,8,"V5, V7, V10, V13, V14, V15, V16, V20",20,"V10, V5^2, V5*V10, V7^2, V7*V10, V7*V13, V7*V15, V7*V20, V10^2, V10*V14, V13^2, V13*V14, V13*V15, V20*V13, V14^2, V14*V15, V15^2, V16*V15, V16^2, V20^2",1492.633933044,0.264378324468085
27,27,0.766666666666667,0.65,0.762081128747795,0.766666666666667,0.777991452991453,0,8,"V3, V4, V12, V14, V16, V17, V18, V20",25,"V3, V4, V14, V3^2, V3*V12, V3*V14, V3*V18, V4^2, V4*V14, V16*V4, V4*V17, V4*V18, V12^2, V12*V16, V12*V17, V12*V18, V20*V12, V14^2, V16^2, V16*V17, V17^2, V17*V18, V18^2, V20*V18, V20^2",2720.224375509,0.231964760638298
28,28,0.788888888888889,0.683333333333333,0.785963645118575,0.788888888888889,0.811803673592291,0.0200000000000031,11,"V1, V3, V4, V5, V10, V11, V13, V15, V17, V18, V20",30,"V1, V10, V18, V20, V3*V1, V5*V1, V10*V1, V20*V1, V3^2, V3*V15, V3*V17, V4^2, V5*V4, V4*V17, V4*V18, V20*V4, V5^2, V5*V11, V10^2, V10*V17, V11^2, V11*V20, V13^2, V13*V15, V15^2, V17*V15, V18*V15, V17^2, V18^2, V20^2",1207.435779089,0.207945478723404
29,29,0.711111111111111,0.566666666666667,0.697243478655944,0.711111111111111,0.728088336783989,0.0200000000000031,11,"V4, V5, V6, V7, V9, V10, V12, V13, V14, V17, V20",35,"V4, V6, V7, V9, V12, V13, V14, V4^2, V4*V14, V5^2, V5*V12, V5*V13, V6^2, V6*V10, V6*V17, V6*V20, V7^2, V9*V7, V7*V10, V7*V12, V7*V13, V7*V20, V9^2, V9*V10, V9*V20, V10^2, V12*V10, V20*V10, V12^2, V12*V17, V20*V12, V14^2, V17^2, V20*V17, V20^2",1677.323082485,0.247257313829787
30,30,0.877777777777778,0.816666666666667,0.875697414256988,0.877777777777778,0.898085585585586,0.00999999999999801,10,"V4, V5, V8, V9, V13, V14, V15, V16, V18, V20",27,"V4, V13, V16, V18, V4^2, V9*V4, V4*V18, V5^2, V5*V15, V5*V18, V8^2, V9*V8, V13*V8, V16*V8, V9^2, V13^2, V13*V15, V20*V13, V14^2, V14*V18, V15^2, V16*V15, V20*V15, V16^2, V16*V18, V18^2, V20^2",2554.405908396,0.221077127659574
31,31,0.788888888888889,0.683333333333333,0.782598487156057,0.788888888888889,0.808579477310127,0.00999999999999801,8,"V2, V3, V5, V7, V14, V16, V17, V20",20,"V3, V2^2, V2*V16, V3^2, V7*V3, V3*V14, V5^2, V5*V16, V5*V20, V7^2, V7*V14, V7*V20, V14^2, V16*V14, V14*V17, V16^2, V16*V17, V20*V16, V17^2, V20^2",1119.768153233,0.253324468085106
32,32,0.833333333333333,0.75,0.8300894021233,0.833333333333333,0.833459643804471,0.00999999999999801,10,"V2, V4, V5, V7, V9, V12, V13, V14, V15, V20",30,"V2^2, V2*V13, V2*V20, V4^2, V5*V4, V7*V4, V9*V4, V4*V15, V20*V4, V5^2, V5*V7, V9*V5, V5*V13, V5*V15, V7^2, V9*V7, V7*V12, V7*V14, V9^2, V9*V14, V9*V20, V12^2, V13^2, V13*V14, V14^2, V14*V15, V20*V14, V15^2, V20*V15, V20^2",1742.597347488,0.202460106382979
33,33,0.733333333333333,0.6,0.725714285714286,0.733333333333333,0.75,0.0200000000000031,10,"V3, V6, V9, V11, V12, V13, V14, V15, V17, V20",35,"V12, V13, V14, V15, V17, V20, V3^2, V3*V11, V3*V12, V3*V14, V3*V15, V6^2, V6*V11, V6*V12, V6*V13, V6*V15, V6*V17, V9^2, V9*V20, V11^2, V11*V12, V11*V13, V11*V14, V11*V17, V12^2, V12*V17, V13^2, V13*V14, V20*V13, V14^2, V14*V17, V15^2, V17^2, V20*V17, V20^2",2597.243182717,0.247922207446809
