"Bloque_Friedman","Corrida_Original","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_R_Segundos","Vars_E1","Nombres_E1","Vars_E2","Nombres_E2","Tiempo_Julia_AG","Ahorro_Espacio"
15,15,0.930327868852459,0.908561407290202,0.920356959111024,0.909043952263767,0.936698057921998,0.0200000000000031,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",27,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_analf*i_edbasinc, i_nolav*i_analf, i_asistesc*i_edbasinc, i_asistesc*i_noagua, i_asistesc*i_noelec, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc*i_noelec, i_ptierra^2, i_nolav*i_ptierra, i_nodren*i_noagua, i_noagua*i_noelec, i_nolav*i_noagua, i_noref*i_noagua, i_nodren*i_nolav, i_nolav*i_noelec, i_nolav^2, i_nolav*i_noref",1670.077569351,0.468500664893617
16,16,0.924863387978142,0.901694584167603,0.91716375586192,0.918040803365881,0.92029970021652,0.0399999999999991,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",26,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_ptierra*i_analf, i_analf*i_noelec, i_nolav*i_analf, i_asistesc*i_edbasinc, i_asistesc*i_noref, i_edbasinc*i_sdsalud, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_sdsalud, i_nolav*i_sdsalud, i_noref*i_sdsalud, i_nodren*i_noagua, i_noref*i_noagua, i_nodren^2, i_noelec^2, i_nolav*i_noelec",907.770116305,0.466589095744681
17,17,0.924863387978142,0.9018699789408,0.930210795634185,0.930267259400386,0.932770039913889,0.0500000000000043,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",32,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_analf*i_edbasinc, i_nolav*i_analf, i_analf*i_noref, i_asistesc^2, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra^2, i_nolav*i_ptierra, i_noagua^2, i_nolav*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nodren*i_nolav, i_noelec^2, i_nolav*i_noelec, i_nolav^2, i_nolav*i_noref",1210.313193977,0.468666888297872
18,18,0.919398907103825,0.894381077221059,0.91219480006508,0.907221825302321,0.91956992105034,0.0399999999999991,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",35,"i_analf, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_ptierra*i_analf, i_analf*i_noelec, i_nolav*i_analf, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_noelec, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noelec, i_ptierra*i_sdsalud, i_ptierra*i_noagua, i_ptierra*i_noelec, i_nolav*i_ptierra, i_noagua^2, i_nodren*i_noagua, i_noref*i_noagua, i_nodren^2, i_nodren*i_noref, i_noref*i_noelec, i_nolav^2, i_nolav*i_noref",1654.288455664,0.465674867021277
19,19,0.907103825136612,0.878460539231246,0.905409668221542,0.900410679791485,0.915084421311217,0.0399999999999991,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",27,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_analf*i_edbasinc, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_noagua, i_asistesc*i_noelec, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_noelec, i_ptierra^2, i_ptierra*i_noagua, i_ptierra*i_noref, i_nodren*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nodren*i_nolav, i_noref*i_noelec",918.369838451,0.471326462765957
20,20,0.931693989071038,0.910562430355991,0.929161773572334,0.924532296049324,0.935561433647323,0.0300000000000011,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",29,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_asistesc*i_analf, i_ptierra*i_analf, i_nodren*i_analf, i_analf*i_noelec, i_nolav*i_analf, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_nolav, i_edbasinc^2, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_sdsalud^2, i_nolav*i_sdsalud, i_nodren*i_ptierra, i_ptierra*i_noref, i_noagua^2, i_noref*i_noagua, i_nodren*i_noref, i_nolav*i_noelec",1210.307286777,0.467752659574468
21,21,0.933060109289617,0.912234511108936,0.932301593803771,0.924876293297346,0.941885688243304,0.0300000000000011,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",31,"i_analf, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_nolav*i_analf, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_noelec, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noelec, i_noagua*i_sdsalud, i_noref*i_sdsalud, i_ptierra*i_noelec, i_nolav*i_ptierra, i_noagua^2, i_nodren*i_noagua, i_noref*i_noagua, i_nodren^2, i_nodren*i_nolav, i_nodren*i_noref",1644.376353468,0.465841090425532
22,22,0.924863387978142,0.901705144732216,0.92475600527248,0.923139371808102,0.929134936802696,0.0300000000000011,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",29,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_ptierra*i_analf, i_analf*i_noelec, i_asistesc^2, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra^2, i_nodren*i_ptierra, i_ptierra*i_noref, i_noagua^2, i_nodren*i_noagua, i_nolav*i_noagua, i_nodren*i_noref, i_noref*i_noelec, i_nolav^2",897.584181579,0.470412234042553
23,23,0.912568306010929,0.885170841707927,0.91874493584885,0.909964806435395,0.934379716627179,0.0399999999999991,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",34,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_nodren*i_analf, i_analf*i_noelec, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_nodren*i_ptierra, i_ptierra*i_noelec, i_ptierra*i_noref, i_noagua^2, i_nodren*i_noagua, i_noref*i_noagua, i_nodren^2, i_nolav*i_noelec, i_nolav*i_noref",1223.580862927,0.471492686170213
24,24,0.920765027322404,0.896303605535555,0.919862036216536,0.919637479823238,0.921693233605947,0.149999999999999,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",31,"i_analf, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_analf*i_sdsalud, i_asistesc^2, i_asistesc*i_edbasinc, i_nodren*i_asistesc, i_asistesc*i_noelec, i_edbasinc^2, i_edbasinc*i_sdsalud, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_noagua, i_ptierra*i_noref, i_noagua^2, i_noagua*i_noelec, i_nolav*i_noagua, i_noref*i_noagua, i_nodren^2, i_nodren*i_noelec, i_nodren*i_nolav, i_nolav^2, i_nolav*i_noref",1643.834029602,0.465425531914894
25,25,0.920765027322404,0.896287393553872,0.922460791359905,0.92094493397899,0.927953212232982,0.0300000000000011,10,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",32,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_analf*i_noagua, i_analf*i_noelec, i_nolav*i_analf, i_asistesc*i_edbasinc, i_asistesc*i_noelec, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_nosan, i_ptierra*i_noagua, i_ptierra*i_noref, i_nolav*i_nosan, i_noref*i_nosan, i_noagua*i_noelec, i_noref*i_noagua, i_nodren*i_nolav, i_noelec^2, i_nolav*i_noelec, i_noref^2",896.161543412,0.464594414893617
26,26,0.912568306010929,0.885228792756243,0.910259294083662,0.899154825222937,0.927632428007706,0.0300000000000011,10,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",33,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_nosan, i_analf*i_noelec, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_noelec, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nolav*i_ptierra, i_ptierra*i_noref, i_nosan*i_noagua, i_nolav*i_nosan, i_noagua*i_noelec, i_nolav*i_noagua, i_noref*i_noagua, i_nodren^2, i_nodren*i_noref, i_noref*i_noelec",1229.447312146,0.46484375
27,27,0.922131147540984,0.897980341336985,0.913412508246714,0.91213119525813,0.917195519868431,0.0300000000000011,10,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",28,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_nolav*i_analf, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_noagua, i_ptierra*i_noelec, i_nolav*i_ptierra, i_ptierra*i_noref, i_nolav*i_nosan, i_noagua^2, i_nodren*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nodren*i_noref",1646.549744441,0.473154920212766
28,28,0.935792349726776,0.916277711532378,0.940694886249727,0.947258077319997,0.936413364267854,0.0500000000000043,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",36,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_nolav, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_noagua, i_analf*i_noelec, i_analf*i_noref, i_asistesc^2, i_asistesc*i_sdsalud, i_asistesc*i_noagua, i_asistesc*i_noelec, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_sdsalud, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_noref*i_edbasinc, i_noelec*i_sdsalud, i_noref*i_sdsalud, i_ptierra^2, i_nodren*i_ptierra, i_nodren*i_noagua, i_noagua*i_noelec, i_noref*i_noagua, i_nodren*i_nolav, i_nolav*i_noelec, i_nolav^2",893.845794277,0.47016289893617
29,29,0.913934426229508,0.88719950688309,0.910277135731612,0.905147786510016,0.917561948201883,0.0300000000000011,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",33,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_analf*i_sdsalud, i_ptierra*i_analf, i_nodren*i_analf, i_analf*i_noref, i_asistesc*i_sdsalud, i_nodren*i_asistesc, i_asistesc*i_noelec, i_asistesc*i_nolav, i_edbasinc^2, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_sdsalud, i_ptierra*i_noagua, i_nolav*i_ptierra, i_noagua^2, i_nodren*i_noagua, i_nolav*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nodren*i_noref, i_noelec^2, i_nolav*i_noelec",1197.493240585,0.467253989361702
30,30,0.924863387978142,0.901729137579207,0.919847131537381,0.916179513640814,0.92716649688138,0.0200000000000031,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",34,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_analf*i_noagua, i_analf*i_noelec, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_nodren*i_asistesc, i_asistesc*i_noelec, i_edbasinc^2, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_edbasinc*i_noelec, i_ptierra*i_sdsalud, i_nodren*i_sdsalud, i_ptierra^2, i_ptierra*i_noagua, i_ptierra*i_noref, i_noagua*i_noelec, i_nodren^2, i_nodren*i_noref, i_noelec^2, i_nolav*i_noelec, i_noref*i_noelec",1653.034576571,0.469747340425532
31,31,0.927595628415301,0.905015595696861,0.926159849717308,0.917751845677542,0.937405332901604,0.0300000000000011,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",27,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_ptierra*i_analf, i_analf*i_noagua, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_noagua^2, i_nodren*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nodren*i_nolav, i_noelec^2, i_noref*i_noelec, i_nolav^2",894.299136658,0.469248670212766
