Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
11,0.9080076948812312,0.9099714968728266,0.9209790488368329,0.9059190872367212,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",13,"i_analf, i_edbasinc, i_ptierra, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_noref, i_nolav*i_noagua, i_nodren^2",327.3202084,0.329
12,0.9088273670123789,0.906915757331787,0.9190642838121595,0.9022168632159733,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",14,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_nodren*i_analf, i_nolav*i_analf, i_edbasinc*i_noelec, i_ptierra^2, i_ptierra*i_noref, i_nodren*i_noagua, i_nodren*i_noelec",289.2494461,0.3416666666666667
13,0.9129357644697225,0.9115720810478323,0.9185240837689577,0.9101998230137045,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",17,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf*i_edbasinc, i_ptierra*i_analf, i_nolav*i_edbasinc, i_ptierra^2, i_ptierra*i_noagua, i_nodren*i_noagua, i_nodren*i_noref, i_noelec^2, i_nolav*i_noelec",265.1615733,0.33
14,0.9174021411843427,0.9185469937632291,0.9239370478729182,0.9181584376656236,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",17,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_nolav*i_analf, i_edbasinc^2, i_edbasinc*i_noelec, i_noref*i_edbasinc, i_nolav*i_ptierra, i_noagua^2, i_nolav*i_noagua, i_nodren*i_noref, i_noelec^2",327.28329709999997,0.3263333333333333
15,0.907609568417531,0.9108732855766014,0.9169596067677472,0.9123926646716052,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",17,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_nolav*i_analf, i_nodren*i_edbasinc, i_noref*i_edbasinc, i_nodren*i_ptierra, i_ptierra*i_noelec, i_nolav*i_ptierra, i_nodren*i_noagua, i_nolav*i_noelec",287.12768270000004,0.347
16,0.9104667112746736,0.9088018484964252,0.9214993381767478,0.9032219549142277,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",14,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_nolav*i_analf, i_edbasinc*i_noelec, i_ptierra*i_noagua, i_nodren*i_ptierra, i_noagua*i_noelec, i_nodren*i_noref, i_nolav*i_noelec",262.1278677,0.34833333333333333
17,0.914966543994647,0.9118608597124531,0.9225099481239957,0.9085080574120017,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",16,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_nolav*i_analf, i_edbasinc*i_noelec, i_ptierra^2, i_ptierra*i_noagua, i_nodren*i_noagua, i_nodren*i_noelec, i_nodren*i_noref, i_nolav*i_noelec",339.7212653,0.347
18,0.912096018735363,0.9121568595029036,0.919558617559909,0.9123915438074246,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",17,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_edbasinc*i_noelec, i_ptierra^2, i_nodren*i_ptierra, i_nolav*i_noagua, i_noref*i_noagua, i_nodren^2, i_noelec^2, i_nolav*i_noelec",280.3487331,0.345
19,0.9129190364670459,0.9142891900252124,0.924328786160386,0.9118398083586505,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",17,"i_analf, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf*i_edbasinc, i_edbasinc^2, i_edbasinc*i_noelec, i_nolav*i_ptierra, i_ptierra*i_noref, i_noagua^2, i_noagua*i_noelec, i_nolav*i_noagua, i_noref*i_noagua, i_nodren^2, i_noref*i_noelec",268.6839838,0.33666666666666667
20,0.9104499832719973,0.9092160027995181,0.9219512085254579,0.9040817821161781,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",19,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf*i_noelec, i_analf*i_noref, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra^2, i_ptierra*i_noref, i_noagua^2, i_nodren*i_noagua, i_noref*i_noagua, i_nodren*i_nolav, i_noelec^2, i_nolav*i_noelec",326.314247,0.32966666666666666
21,0.9125058548009367,0.9146405012766609,0.9254196965043666,0.9107346342458967,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",15,"i_analf, i_edbasinc, i_ptierra, i_nodren, i_nolav, i_noref, i_analf*i_edbasinc, i_analf*i_noelec, i_nolav*i_analf, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_nodren*i_ptierra, i_nodren*i_noagua, i_nodren^2, i_noref*i_noelec",285.8041629,0.3383333333333333
22,0.9059468049514887,0.9095006262567573,0.9191354863067313,0.9086563280958645,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",15,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf*i_noelec, i_analf*i_noref, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_nodren*i_noagua, i_nolav^2",266.7368406,0.3446666666666667
23,0.9129156908665106,0.909737786601805,0.9158693967897834,0.910240052064983,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",18,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_nolav*i_analf, i_analf*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noelec, i_noref*i_edbasinc, i_nodren*i_noagua, i_nolav*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nodren*i_nolav, i_noelec^2",342.1311369,0.322
24,0.9137269989963197,0.9147342193487134,0.9293758813354588,0.9091071787229803,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",15,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_nolav*i_analf, i_ptierra^2, i_nolav*i_ptierra, i_noagua^2, i_nodren*i_noelec, i_nodren*i_noref, i_noelec^2",279.529316,0.319
25,0.9149581799933089,0.9125139241310454,0.9173843010844387,0.9133440018093879,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",18,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_analf*i_noagua, i_analf*i_noelec, i_edbasinc^2, i_edbasinc*i_noelec, i_nolav*i_edbasinc, i_ptierra*i_noref, i_noref*i_noagua, i_nodren*i_noref, i_noelec^2, i_nolav*i_noelec",275.9531694,0.3313333333333333
26,0.916592505854801,0.9205006257240058,0.9265841253784275,0.9195258575414831,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",17,"i_analf, i_edbasinc, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_nolav*i_analf, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_noagua^2, i_noref*i_noagua, i_noref*i_noelec",334.9102546,0.3303333333333333
27,0.91169287387086,0.9093468321890004,0.9188626953104839,0.9061941836363345,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",18,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf*i_edbasinc, i_ptierra*i_analf, i_nolav*i_analf, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noelec, i_noagua^2, i_noagua*i_noelec, i_nodren*i_noref, i_nolav*i_noelec, i_noref*i_noelec",266.6400047,0.336
28,0.9121077283372367,0.9122906508164952,0.9185472242499884,0.9112555726203497,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",16,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf*i_noelec, i_nolav*i_analf, i_edbasinc*i_noelec, i_noref*i_edbasinc, i_nodren*i_ptierra, i_ptierra*i_noelec, i_nolav*i_noagua, i_nodren*i_noelec, i_nodren*i_noref",332.0672791,0.351
29,0.9190582134493142,0.9177892929978284,0.927457792216255,0.9139310131971913,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",17,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_nodren*i_analf, i_analf*i_noelec, i_edbasinc*i_noelec, i_ptierra^2, i_ptierra*i_noref, i_noagua^2, i_noagua*i_noelec, i_noref*i_noagua, i_nodren^2, i_noelec^2",271.83937230000004,0.3333333333333333
30,0.9031063900970224,0.9111509414138157,0.9181271575907711,0.9117135927293166,8,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",13,"i_analf, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf*i_edbasinc, i_nolav*i_analf, i_nolav*i_ptierra, i_noref*i_noagua, i_nolav*i_noelec, i_noref^2",333.2010671,0.33766666666666667
