"pob_tot","i_analf","i_asistesc","i_edbasinc","i_sdsalud","i_ptierra","i_nosan","i_noagua","i_nodren","i_noelec","i_nolav","i_noref","grs"
4107,9.797297,7.806191,64.57338,66.47188,5.211141,8.265948,7.54717,7.097933,6.648697,29.38005,12.30907,"Muy bajo"
52204,10.52069,8.920053,66.60803,55.41529,5.188679,7.514068,10.55114,4.336312,2.888117,26.28269,12.09037,"Muy bajo"
7870,12.60581,9.501661,74.18695,50.31766,28.54415,5.155131,4.200477,4.77327,3.389021,32.50597,19.47494,"Bajo"
53269,5.389173,6.148627,47.08593,39.81302,7.541816,6.167861,4.846177,2.180406,4.345878,23.89486,10.454,"Muy bajo"
35150,13.73513,13.1889,77.90697,68.33002,8.217607,7.325774,2.599057,4.905084,1.847369,35.96637,17.22512,"Bajo"
12221,8.981314,5.501223,65.74538,79.25702,12.79782,14.36351,8.577264,9.904697,4.390742,32.60722,17.32471,"Muy bajo"
59990,9.887741,7.273688,61.53185,62.78547,5.105431,4.729925,2.816291,2.18082,2.556326,30.71924,12.11727,"Muy bajo"
5019,21.9965,12.87356,73.01644,74.2379,42.09466,45.51863,45.31722,49.84894,37.86506,67.2709,53.27291,"Alto"
9034,8.3166,5.788635,70.06261,36.44012,23.42222,25.82222,45.02222,24.26667,19.28889,55.46667,31.46667,"Bajo"
18913,9.73278,8.207572,60.55415,39.23227,6.466942,5.392562,3.719008,2.789256,2.479339,23.57438,11.88017,"Muy bajo"
30241,8.663005,7.650543,57.84967,54.40296,7.726617,7.096943,11.13735,1.902138,4.06664,32.66431,15.41388,"Muy bajo"
96050,5.793477,3.266084,40.21605,39.52941,3.60899,3.307877,1.5012,0.567314,3.259873,20.51931,9.901811,"Muy bajo"
25119,8.395768,4.819277,56.94533,47.1436,8.236971,7.23903,2.344369,4.451133,2.154285,34.32599,12.22873,"Muy bajo"
16404,7.174191,3.609342,57.38148,50.94489,3.845206,12.39832,2.366281,10.25388,3.993098,29.08553,12.74341,"Muy bajo"
5221,13.6491,6.710775,70.72753,55.20015,19.49026,4.347826,1.1994,3.223388,2.623688,22.78861,17.16642,"Muy bajo"
16408,20.53232,6.026015,71.54726,33.33739,43.8883,44.9157,20.65332,42.41307,17.72919,67.33404,50.63224,"Medio"
2024,10.13371,12.08226,72.41625,90.71146,7.198443,14.98055,8.365759,13.03502,4.863813,25.87549,13.81323,"Muy bajo"
16236,14.05641,11.07802,77.19514,52.19266,14.42358,18.28378,60.17215,18.1012,3.077726,37.81951,19.84872,"Bajo"
43345,5.932645,5.642515,52.27793,59.71162,3.87963,6.046296,2.990741,1.296296,5.157407,27.56482,10.66667,"Muy bajo"
3382,16.3457,7.532467,77.04298,93.67239,27.17815,48.24447,47.20416,45.90377,24.05722,67.49025,50.84525,"Alto"
5098,13.38051,5.829959,71.54948,85.93566,21.61137,10.99526,4.170616,5.876777,3.696682,46.06635,32.79621,"Bajo"
19173,12.14908,11.88777,75.34688,60.46002,5.490885,13.66132,5.688557,12.84867,4.019328,30.63914,14.05667,"Bajo"
1888,10.55276,5.952381,67.52873,73.88771,7.540395,8.797128,5.745063,8.976661,3.411131,29.26391,10.77199,"Muy bajo"
47397,10.78483,9.820409,70.87213,55.47187,2.767017,10.8836,9.878251,7.544734,5.718502,21.44438,13.92732,"Muy bajo"
17564,5.577549,5.418719,53.98652,45.14917,5.469118,7.2843,2.687412,1.603017,5.421971,29.98586,16.4545,"Muy bajo"
21825,7.040755,4.581318,55.5563,49.9748,6.016408,3.865087,11.61349,1.513218,3.245214,23.59161,9.58979,"Muy bajo"
4138,13.55932,6.143791,71.19584,47.00338,22.33184,19.64126,16.7713,19.3722,5.829597,35.87444,18.20628,"Bajo"
1600940,2.561415,3.970114,34.98549,38.38607,1.098043,5.3283,0.2599043,0.1048001,4.982459,17.2425,7.513381,"Muy bajo"
8228,11.31683,4.369469,71.06763,42.62275,16.88103,17.52412,16.5059,16.61308,5.62701,48.76742,22.66881,"Bajo"
5236,9.90099,5.139665,69.21215,68.56379,2.855103,13.63312,4.1399,12.4197,2.284083,25.19629,10.27837,"Muy bajo"
7926,12.76349,8.559622,69.3412,83.48473,17.69912,33.68037,18.4279,31.12962,9.057782,52.57678,31.12962,"Bajo"
20161,10.85064,6.735244,64.9196,49.9628,9.041203,9.861355,8.240578,5.799648,6.951767,33.11853,14.39172,"Muy bajo"
23420,5.927617,4.773975,52.59451,52.74552,5.942585,3.730115,6.728835,1.846773,2.633023,28.79868,9.051015,"Muy bajo"
18157,12.30263,8.881138,69.49673,66.72909,9.216052,10.82594,40.85394,8.236117,3.523098,32.68782,14.55903,"Bajo"
28462,8.876791,11.02611,69.28858,72.15937,1.021198,8.432616,11.51168,6.390221,3.775337,20.08355,9.809686,"Muy bajo"
21223,9.045477,6.95962,65.60706,50.31334,4.781449,3.673302,1.600657,1.539093,2.277858,26.43136,12.12805,"Muy bajo"
17884,15.2569,16.47631,79.74706,70.89577,3.665049,12.30583,9.271845,10.21845,5.65534,28.13107,19.92719,"Bajo"
8579,19.83456,9.014675,79.75539,96.21168,29.76016,27.90015,32.35438,23.10328,6.510034,41.75232,29.02594,"Medio"
37972,8.412646,8.998302,65.26453,70.92331,7.748756,7.587065,5.298508,2.425373,4.004975,34.40298,13.39552,"Bajo"
11902,6.590476,5.765155,48.51942,37.68274,3.078595,4.09272,4.96197,2.93372,1.666063,15.50163,5.939877,"Muy bajo"
5282,7.158411,6.374086,65.41106,72.69974,6.589428,8.327299,6.517017,6.806662,4.634323,28.74728,12.67198,"Muy bajo"
140001,9.688632,6.250425,58.60307,53.80605,3.370486,13.71289,10.57335,11.52726,4.344479,27.02413,13.79322,"Muy bajo"
5410,9.857749,3.534778,62.50315,46.21072,2.946593,3.867403,2.823818,2.516881,2.394107,24.30939,6.568447,"Muy bajo"
18924,6.439081,4.439024,56.50291,42.9666,2.6038,4.081633,3.753225,1.642036,3.377903,31.52709,16.72531,"Muy bajo"
2653,23.21428,20,83.35351,93.21523,32.72171,44.80122,37.92049,45.56575,7.033639,49.08257,34.55658,"Alto"
3623,9.20535,8.247422,67.81746,62.21363,7.8125,5.833333,4.375,5,1.354167,24.375,12.91667,"Muy bajo"
13136,5.701509,4.72627,56.43755,49.05603,6.44589,8.633945,9.609698,7.539917,6.859846,22.97457,13.27617,"Muy bajo"
11671,9.777102,6.807202,64.90935,59.46363,10.02244,9.386686,11.7801,7.142857,3.664922,34.33059,21.35378,"Muy bajo"
6084,10.519,11.84792,70.27156,53.61604,5.412054,8.364083,12.85363,7.749077,3.075031,32.04182,17.03567,"Muy bajo"
15674,32.72515,21.93093,77.99242,86.7679,68.16265,70.21085,50.66265,70.48193,64.57832,80.39156,74.75903,"Muy alto"
3279,9.739974,7.25552,69.60567,42.72644,15.31213,13.78092,11.54299,12.83863,6.242639,23.91048,13.42756,"Muy bajo"
89340,6.056767,6.417081,52.26053,37.28453,3.599381,3.688429,9.518677,1.827811,2.413648,20.37775,8.239209,"Muy bajo"
28081,11.87312,7.471089,69.79701,56.34059,8.383336,30.08743,16.01234,31.66467,4.354535,41.00806,31.85325,"Bajo"
11681,18.16187,8.946672,73.62624,47.75276,12.39193,8.709574,8.613513,5.475504,4.322767,39.96157,16.81076,"Bajo"
43817,9.665483,6.630177,64.89762,60.10224,10.77844,8.023952,6.684812,6.467066,4.474687,38.21448,19.18345,"Bajo"
220368,3.602897,3.903189,39.31133,35.90358,2.58286,7.443023,3.652312,1.250989,5.996118,28.68466,10.96952,"Muy bajo"
10975,12.93525,7.081807,71.82052,85.06606,23.48351,24.79603,18.37531,18.69457,10.10997,42.00071,27.56297,"Bajo"
8491,19.40604,11.93936,80.68359,92.33306,14.11344,22.01876,26.70835,20.54489,5.806163,36.17686,20.54489,"Bajo"
111436,6.120545,7.655161,52.80745,41.04329,9.478537,5.60563,10.72972,3.19381,3.922295,25.30354,12.23196,"Muy bajo"
3207,12.63923,10.07958,72.95322,49.23605,23.9418,13.88889,31.61376,8.068783,4.497355,45.7672,14.81481,"Bajo"
6181,11.98604,10.33691,72.73869,66.89856,3.843311,11.52993,10.4952,10.19956,2.512934,22.5425,14.63415,"Bajo"
57104,8.160954,9.316553,64.64584,72.72695,1.441108,8.847919,19.27381,6.054263,2.672893,14.45133,8.058932,"Muy bajo"
12974,7.864154,10.16123,67.49137,75.21196,0.2616089,5.461086,3.499019,1.635056,3.172008,16.08895,7.750164,"Muy bajo"
3533,8.794509,5.225989,52.86401,41.40957,7.209302,6.162791,6.395349,4.186047,7.441861,33.13953,22.32558,"Muy bajo"
3205,10.56137,11.11111,69.28645,69.7972,21.93809,24.22611,18.84253,17.49664,18.03499,51.68237,31.76312,"Medio"
24127,6.725146,5.430281,56.49068,58.62727,3.499137,6.260787,5.319316,3.263769,2.149694,26.40829,10.01098,"Muy bajo"
26971,10.35225,11.7689,69.45248,63.94646,0.9148832,8.560693,8.28296,7.172031,3.169417,16.51691,9.344878,"Muy bajo"
12720,12.04695,5.79102,61.03107,50.87264,17.35061,3.707703,2.807775,4.823614,2.591793,36.46508,22.96616,"Muy bajo"
5626,11.40886,6.644518,70.88776,86.02915,23.32402,14.94413,17.38827,14.31564,8.100558,36.87151,21.08939,"Bajo"
3687,11.53998,6.94051,76.69559,77.24437,10.92354,22.93942,2.383317,21.44985,2.979146,34.16087,13.80338,"Muy bajo"
34755,5.872085,4.92066,53.78946,47.07524,11.1817,7.992376,0.7750953,1.613723,7.72554,32.12198,17.95426,"Muy bajo"
56291,7.849977,5.839817,57.85487,37.95456,3.737839,4.249872,4.125521,1.309341,3.503767,26.49404,11.54268,"Muy bajo"
13612,9.066245,5.524127,65.52514,50.57302,11.26761,17.11574,22.47397,18.7079,10.28781,40.32455,27.46479,"Bajo"
35987,11.35684,7.03721,62.80825,48.1535,7.41587,6.875779,9.140008,4.320731,4.975073,22.68384,12.37017,"Muy bajo"
16057,11.83897,8.856191,70.56225,48.4337,23.42233,13.83495,15.80704,14.16869,4.76335,43.62864,41.32281,"Bajo"
16042,13.0744,7.995003,68.72855,63.61426,17.04885,12.11366,13.21037,8.948155,6.555334,35.99202,23.57926,"Bajo"
14984,7.925947,5.251952,61.00819,63.74133,5.642073,6.561144,6.382435,5.131478,2.706153,25.47868,11.89686,"Muy bajo"
3044,6.981132,6.818182,66.71442,54.69777,13.85006,3.939009,2.160102,3.557815,3.303685,34.18043,15.75604,"Muy bajo"
7047,8.263449,4.521477,61.63678,47.96367,6.99894,8.377519,4.931071,8.218451,1.961824,30.54083,15.85366,"Muy bajo"
36976,10.41828,7.981664,69.72901,62.1944,4.919145,12.59754,9.781748,11.59109,2.917562,27.55852,15.41332,"Muy bajo"
10226,10.59757,6.61806,69.492,78.584,17.13031,11.20059,5.380673,7.723279,2.672035,35.54173,15.26354,"Bajo"
126625,8.27632,8.221431,60.92603,46.9078,0.9859637,5.874701,7.363916,2.704553,3.279699,13.46799,7.689147,"Muy bajo"
38534,6.798713,4.955224,54.58379,48.79327,8.999393,8.477865,10.61249,6.682838,7.738023,29.98181,17.07702,"Muy bajo"
7743,8.502253,4.118051,60.12235,36.7687,2.838645,3.237052,1.643426,0.996016,2.689243,21.26494,9.262948,"Muy bajo"
19076,11.47826,11.6585,72.28127,85.76746,8.973253,11.66954,2.868852,7.075065,4.400345,39.94823,18.98188,"Bajo"
220630,4.867457,6.224135,47.97305,39.94561,4.328384,9.345153,6.117006,1.42972,8.027222,27.70205,15.45824,"Muy bajo"
563006,4.352684,6.109457,44.77607,39.71716,5.386895,5.870209,6.453911,1.159308,5.01692,22.03332,10.53739,"Muy bajo"
8756,15.53667,5.602988,71.55052,86.15807,23.56688,16.7075,7.839294,16.26654,6.271436,57.8148,32.2391,"Bajo"
31798,11.13173,5.856741,65.7773,37.91433,17.6516,20.0721,13.77623,17.62585,8.355865,41.9982,21.53985,"Bajo"
408729,4.470418,6.289865,48.1684,46.71139,5.901337,6.602902,13.12512,1.34116,5.690867,21.83623,11.02861,"Muy bajo"
5557,10.67485,4.953917,67.24522,52.20443,8.872077,5.639615,6.946355,3.988996,1.994498,20.22008,6.052269,"Muy bajo"
7179,10.50319,4.427481,58.67902,48.05683,6.494901,3.703704,1.610306,2.039721,3.005904,37.46645,15.99571,"Muy bajo"
4217,10.33126,9.114927,69.50938,77.32986,7.446808,13.01146,8.674304,12.43863,5.400982,40.26187,17.67594,"Muy bajo"
19710,11.0238,8.876201,70.60809,55.16996,6.730971,7.464877,21.26232,5.913189,1.195219,24.26085,10.10694,"Muy bajo"
3770,15.49556,8.359133,77.24061,55.06631,14.05751,13.09904,10.75612,12.46006,2.875399,41.74654,16.18743,"Bajo"
5765,7.904316,7.387387,67.8176,65.86297,7.969508,9.009009,7.207207,8.038808,3.534303,35.55093,16.07762,"Muy bajo"
32462,7.413925,4.610336,52.11609,48.85096,15.09434,5.040431,3.167116,2.924528,4.056604,38.08625,18.45013,"Muy bajo"
15484,14.15302,12.33645,77.30518,68.95505,5.007194,19.79856,13.98561,21.23741,3.539568,26.35971,15.45324,"Bajo"
13133,7.673133,4.516129,58.9932,44.28539,5.224321,5.194805,2.331759,2.951594,1.682408,24.91145,8.736718,"Muy bajo"
6052,8.275199,9.633419,67.58788,52.3959,1.309442,9.097175,12.95658,8.132322,2.481048,14.47278,6.822881,"Muy bajo"
5218,13.89941,8.958333,69.86413,89.74703,5.559416,7.644197,5.420431,7.227241,3.405143,26.12926,12.50869,"Muy bajo"
13378,11.83844,6.209936,66.59126,56.63776,17.44292,9.315068,7.123288,9.223744,3.561644,35.28158,18.99543,"Muy bajo"
15196,8.94071,6.515581,63.14889,48.76941,5.556998,3.219943,1.012724,1.739808,1.661906,29.78447,9.55596,"Muy bajo"
5182,16.08312,10.99899,75.68807,63.02586,12.60193,21.94218,32.9874,20.75611,13.78799,47.81319,32.91327,"Bajo"
17291,6.65661,9.864603,72.56307,75.31664,1.63522,11.04403,6.591195,6.616352,6.566038,17.71069,12.07547,"Muy bajo"
3978,12.92665,13.12977,77.17949,60.88487,4.955752,17.9646,15.48673,10.88496,7.787611,27.61062,14.86726,"Bajo"
22920,10.45164,10.31157,68.13329,58.56894,3.655395,11.07891,29.24316,8.083735,7.359098,26.07085,15.33011,"Muy bajo"
25529,7.954286,4.909882,62.0592,71.71844,18.05998,5.71285,3.702463,11.9618,2.512984,35.63411,16.21712,"Muy bajo"
1155790,3.01174,4.6608,33.33329,37.18764,3.013699,6.312227,5.694432,0.4885905,5.884801,18.19945,8.967988,"Muy bajo"
27290,7.591623,5.250644,54.63058,47.4203,7.21941,4.793093,1.786246,1.518309,3.736231,24.78416,14.61745,"Muy bajo"
6345,13.17848,3.898917,67.13373,82.56895,37.77336,17.49503,7.620941,16.36846,19.61564,61.63022,47.44864,"Medio"
16274,11.8053,6.970428,76.1057,53.93265,14.3342,8.328981,3.08094,5.248042,2.741514,32.76762,15.09138,"Bajo"
55827,9.506501,10.29425,68.89471,71.57827,3.295603,9.95611,16.00062,5.905906,3.873104,22.88442,11.15731,"Muy bajo"
56849,16.58719,5.018545,60.82624,73.91511,17.88644,47.37816,19.46276,47.72398,9.087984,83.85073,65.40936,"Medio"
77035,3.546933,2.862294,34.84919,57.06237,2.873201,7.742157,6.153582,2.190744,6.555027,35.08631,20.58267,"Muy bajo"
40492,13.40019,5.470387,63.64649,64.41766,10.68863,46.43528,13.72831,46.53476,12.37979,78.47906,53.4984,"Medio"
14196,14.65016,6.407112,69.02167,59.50972,15.41307,37.11467,30.82614,25.98644,10.97411,66.46116,50.89396,"Medio"
126163,12.28462,6.874463,59.95467,66.2508,16.61773,36.85796,25.42993,39.11535,7.538608,81.28122,59.4509,"Medio"
8939,6.894866,5.259901,42.89594,78.77839,8.783466,5.307656,0.234852,1.503053,3.757633,49.17802,41.47487,"Muy bajo"
20343,17.27124,5.394444,70.78531,65.08381,30.31335,32.37965,17.87012,39.35059,7.288828,89.35059,79.04178,"Medio"
27026,23.70705,7.29064,68.55492,51.11744,17.67427,34.4393,67.15585,28.0906,9.778274,61.49306,38.26767,"Medio"
48363,4.704064,4.162875,38.60583,65.11176,12.30097,4.722045,2.028933,6.123192,3.930489,50.59594,37.61259,"Muy bajo"
25738,6.538037,3.843856,43.35383,61.32178,2.265652,11.08613,5.880318,4.92909,2.715323,41.05846,24.57627,"Muy bajo"
42739,3.757173,3.852268,40.2879,66.6534,10.83777,5.656955,20.14511,1.961229,4.647999,40.43759,27.01508,"Muy bajo"
8909,6.417657,6.004902,46.44214,83.79167,9.293478,5.543478,0.6521739,3.369565,3.097826,49.18478,39.23913,"Bajo"
472526,3.143009,3.761916,31.69929,43.57961,2.048398,5.65966,0.4086428,0.1650122,5.110195,25.11296,12.96685,"Muy bajo"
77831,10.52349,4.380362,47.20305,63.2807,8.488235,26.27647,5.376471,23.85294,7.311765,67.07059,48.34118,"Bajo"
24110,9.474951,4.26125,50.53383,84.45873,20.98232,7.858546,9.35167,15.44204,3.575639,64.89194,57.72102,"Bajo"
21915,8.031053,4.308547,49.96525,79.4798,5.348429,16.16241,4.977552,13.74195,2.654695,54.675,36.28733,"Bajo"
6361,5.279212,2.992126,44.67735,74.95676,14.18301,2.941176,6.27451,7.45098,2.287582,50.52288,41.76471,"Muy bajo"
38770,7.223618,3.678346,43.63812,66.06912,9.15059,7.516077,3.429796,4.327438,2.974277,48.66024,39.61683,"Muy bajo"
30838,4.200819,3.997313,37.19461,78.52325,5.119711,6.489986,2.559855,3.297696,2.785725,44.91793,33.94067,"Muy bajo"
285943,1.084139,2.038197,20.8742,34.07602,0.5370308,7.728103,0.2624281,0.1312141,7.264119,20.63443,11.17213,"Muy bajo"
31860,15.23197,12.47996,72.64957,70.2103,15.5818,30.11233,11.21832,24.38076,7.8053,61.41993,51.33929,"Medio"
12120,3.196852,2.673031,33.2756,48.70462,7.492912,5.508303,7.614419,2.308627,5.26529,41.31227,28.10855,"Muy bajo"
39341,6.697387,4.108164,40.41759,54.92997,9.706519,6.964157,4.450325,7.529469,3.969208,53.19942,35.75896,"Muy bajo"
110345,1.907221,2.023757,23.9561,32.08301,0.7776677,13.7926,0.5942555,1.115146,13.39276,28.93878,18.50996,"Muy bajo"
257403,5.829763,4.08183,43.32121,63.09561,10.21129,7.371702,7.268411,4.994201,6.510945,43.05958,30.41461,"Muy bajo"
21746,14.86249,5.026624,63.70178,54.78709,13.14004,41.51758,9.376927,49.80465,6.600863,80.97882,62.16327,"Medio"
6581,3.683241,2.547247,39.0527,51.95259,3.301238,5.845942,2.682256,5.777166,2.682256,50.2751,39.61486,"Muy bajo"
22664,3.690981,3.690304,36.77111,71.99965,4.446344,6.947413,5.622061,2.821719,5.237281,42.81744,23.70671,"Muy bajo"
170035,3.663211,3.808141,37.01189,46.06581,6.554389,8.430543,14.88286,0.7922621,9.225236,38.641,26.04744,"Muy bajo"
19656,3.096164,3.903819,33.77011,82.65669,3.652726,5.532028,2.514558,2.276337,3.864479,41.3711,20.5135,"Muy bajo"
525389,5.618685,4.957666,48.15472,65.88566,7.165315,4.618805,9.340964,3.074571,4.331324,42.5307,29.8329,"Muy bajo"
29621,22.43552,8.615973,74.73801,56.00418,32.46978,39.39551,25.69948,42.14162,13.03972,91.93437,82.17616,"Alto"
1688258,3.254929,3.76603,34.77016,48.02589,2.273241,8.037237,4.045968,0.7195686,7.402157,29.74705,17.65819,"Muy bajo"
8247,11.40616,5.263158,52.46926,88.45641,28.49639,4.727511,7.156927,47.66908,1.444517,77.60998,67.95798,"Medio"
59721,3.788774,3.205019,36.24791,36.8815,2.661979,7.849609,3.070962,1.865538,6.787687,36.80132,20.46351,"Muy bajo"
36512,9.833554,4.663805,56.61453,79.24792,5.970342,22.11477,3.520309,20.16763,2.217924,61.28949,35.71889,"Bajo"
224042,3.77513,3.303806,34.02077,48.72658,2.504271,12.45189,7.047251,2.844056,10.12033,36.95395,25.43506,"Muy bajo"
8788,8.924162,4.454597,51.89083,73.62312,12.03893,19.67213,4.713115,30.48156,3.842213,59.32377,47.02869,"Bajo"
429033,3.500233,3.4428,33.06934,47.20756,4.333795,8.729955,5.400911,2.186696,8.011285,30.70184,20.39299,"Muy bajo"
30073,10.82357,8.021555,57.9095,49.43304,11.92396,18.38998,26.38249,14.90495,5.573157,61.52074,35.55587,"Bajo"
6349,15.93043,7.171582,71.78052,89.66766,22.90234,27.78542,12.65475,21.11417,10.59147,82.04951,71.73315,"Medio"
126505,13.2307,4.007027,57.11034,66.93569,17.84577,36.61179,27.53359,52.4967,5.024462,84.84895,60.77114,"Medio"
20002,5.53142,4.636408,49.05735,84.42656,14.70884,8.885542,7.228916,12.04819,2.284137,58.18273,50.75301,"Bajo"
26359,1.919964,2.939227,31.45066,50.30161,1.013403,4.609349,0.6374632,0.6047728,4.004577,24.01111,13.19059,"Muy bajo"
71624,9.226894,4.928725,54.72854,48.15006,5.774196,31.29526,19.63352,33.2095,8.721113,66.74013,41.64095,"Bajo"
13825,6.83296,4.126494,46.53872,64.81013,9.29368,14.28129,1.765799,10.19207,1.579926,52.16853,37.54647,"Muy bajo"
59969,15.20243,4.726294,61.13938,77.34163,21.07031,36.57813,7.03125,40.98438,4.953125,86.72656,67.11719,"Medio"
55403,8.730335,3.846154,48.94377,67.953,7.958615,23.57342,9.295663,24.0191,5.411859,70.0199,48.14962,"Bajo"
11042,10.26786,4.362257,54.05664,81.31679,15.52951,5.609041,9.543742,11.17622,3.306823,63.29008,62.62034,"Bajo"
21017,9.582468,4.237288,49.8022,83.91778,14.7604,3.345389,7.255877,6.170886,1.446655,52.03436,47.1293,"Bajo"
105578,6.465829,3.227126,38.48398,58.11154,5.244476,7.005946,4.938326,6.837341,3.154672,47.74159,32.52729,"Muy bajo"
22970,14.14016,5.143783,64.37328,88.80714,19.24163,21.62162,15.93384,33.70311,4.517951,73.63857,49.37475,"Medio"
37706,3.516362,4.319128,39.54718,59.14974,6.091494,5.351292,9.634753,1.99005,2.64531,34.95935,17.67989,"Muy bajo"
206005,2.380355,2.45822,22.26406,37.89859,1.992605,8.036374,1.996602,0.8973718,6.611372,29.60528,18.79884,"Muy bajo"
10161,5.506772,3.75738,38.90255,78.57494,6.896552,11.84408,5.647176,3.948026,8.445777,53.47326,42.12894,"Bajo"
26430,21.0083,6.783797,68.95829,88.9406,28.40988,49.53027,14.64857,47.65136,12.28253,87.36952,72.96451,"Alto"
821442,3.488862,4.002325,33.85482,43.56023,1.143437,7.129777,1.37943,0.5089951,5.989705,34.13584,18.66027,"Muy bajo"
1140528,3.219889,3.31646,34.35867,51.83442,0.8526599,4.22441,0.3678141,0.1791822,3.734476,28.37511,14.79834,"Muy bajo"
22507,4.57361,3.42556,44.68177,75.49651,5.852572,8.080194,12.13042,4.921021,5.508303,43.13487,28.2503,"Muy bajo"
306516,4.880186,4.605878,42.04691,49.67571,4.243757,7.229793,8.469306,3.252146,4.458045,37.35627,21.10534,"Muy bajo"
8182,8.446567,5.81175,48.15501,75.26277,4.052685,15.14691,3.900709,14.13374,1.823708,44.83283,30.29382,"Muy bajo"
54224,5.400151,3.021333,36.00461,62.33033,4.051154,5.705598,5.517797,3.586121,2.450367,46.31551,34.49294,"Muy bajo"
26332,11.95424,4.238566,62.06136,88.90704,22.45755,17.23571,13.83969,42.54154,3.578601,66.49625,54.95709,"Medio"
31847,11.6124,4.952798,56.85051,55.00361,13.53249,32.41225,16.22106,40.46303,6.049291,72.50187,56.26587,"Bajo"
29889,6.964898,4.128201,46.27162,80.29324,7.964602,15.71921,7.694615,11.51942,4.034798,55.25724,38.51807,"Bajo"
4748,20.4918,6.666667,70.39307,76.07413,29.17903,28.68447,15.33136,25.22255,7.418397,70.91988,45.4995,"Medio"
67611,11.4661,6.021202,54.01123,76.82626,16.79527,20.69069,4.299948,21.0203,3.483407,70.8068,52.27358,"Bajo"
24055,4.659184,3.974725,41.36279,81.04344,11.19263,4.834462,11.98269,18.60421,2.97216,58.46501,44.11211,"Bajo"
3766,4.168439,2.928258,34.93924,65.08231,2.560819,11.26761,4.481434,2.560819,9.987196,37.51601,20.35851,"Muy bajo"
232546,4.356952,3.90759,40.96724,56.19189,6.141267,5.261325,10.56481,3.362115,4.707694,38.31051,24.07743,"Muy bajo"
12319,8.411794,3.504673,53.67246,64.95657,1.152933,25.29671,6.002035,17.97219,4.476094,56.15463,25.53408,"Muy bajo"
10953,6.398587,3.632793,37.36355,45.96001,6.507791,4.582952,1.787351,1.970669,2.933089,45.60037,39.00092,"Muy bajo"
11313,6.233422,4.114072,41.66096,56.21851,10.96197,3.355705,2.684564,1.118568,3.131991,51.67785,38.65772,"Muy bajo"
100201,20.65045,8.361269,70.88676,67.62607,23.55149,43.30197,34.85409,65.9336,9.663776,93.10108,80.30768,"Alto"
21511,5.06619,2.446861,40.40593,71.77258,4.485488,12.21839,6.007713,8.504161,6.028009,47.04688,31.23605,"Muy bajo"
66740,4.784612,2.805595,37.65142,60.74618,4.376305,6.542863,27.95653,4.109983,4.32592,44.54762,31.62024,"Muy bajo"
5408,15.39162,3.868313,56.6646,56.71228,16.83761,37.26496,24.44444,35.29914,5.042735,63.93163,50.42735,"Bajo"
8888,15.70691,5.805806,61.89915,75.01125,4.261796,27.39726,10.19787,18.01116,6.697108,60.98427,36.9863,"Bajo"
10719,7.021276,3.907816,53.53319,43.07305,2.325581,37.44186,8.333333,38.87597,7.093023,61.86047,32.24806,"Bajo"
24986,26.34705,8.848716,74.49811,62.39894,35.29298,54.85736,46.14495,41.88512,10.37008,82.18967,66.03701,"Alto"
270574,3.320131,2.785927,31.9925,46.57284,2.277901,11.30114,2.042773,0.5855748,10.76649,34.00377,21.69772,"Muy bajo"
62547,19.99567,6.456025,62.48296,71.20086,13.32027,27.19807,29.66172,22.45159,7.262865,58.93167,34.7623,"Medio"
10135,3.956605,2.818991,36.6001,48.95905,6.588235,6.964706,9.835294,2.635294,7.623529,40.94118,30.63529,"Muy bajo"
33063,6.325861,4.483341,48.67674,69.18005,5.801105,15.37753,8.984478,10.35254,7.30071,52.09156,38.59511,"Bajo"
58169,17.27526,6.476432,62.13891,75.50069,15.13668,35.16116,11.84823,38.32721,5.679315,76.36883,51.97062,"Medio"
30336,15.36267,7.842306,67.09727,68.3841,28.75608,46.48722,14.12713,55.48966,6.25,76.84003,65.32847,"Medio"
77714,14.52809,6.495688,66.09695,62.32597,29.67986,30.64372,4.654045,30.31325,3.965577,86.41653,70.07917,"Medio"
80183,9.463729,5.2133,47.33739,74.72033,10.6832,8.227018,11.96495,12.66842,3.869083,56.45642,38.63718,"Bajo"
9432,4.242136,3.27414,42.02017,68.08736,8.657408,5.092593,5.694445,2.314815,3.101852,42.4537,29.30556,"Muy bajo"
68669,9.473495,5.257329,49.89624,71.91018,12.71086,8.254079,7.094759,7.559875,4.838598,52.96772,48.46234,"Bajo"
73696,5.196285,3.798461,39.59208,58.17683,3.669327,6.924077,3.112431,4.418044,4.795496,37.06454,24.91801,"Muy bajo"
46779,4.137066,3.067697,36.67034,62.18816,4.028038,6.317757,9.981308,2.794393,4.158878,39.47663,22.85981,"Muy bajo"
25507,5.687456,3.67754,42.09776,73.8001,5.734896,11.10911,5.788999,9.558161,2.849414,43.22813,28.11542,"Muy bajo"
16912,6.354157,5.372946,49.98655,81.12583,13.14993,6.740027,9.54608,7.510316,3.988996,64.07153,47.26272,"Bajo"
67724,4.964138,3.598656,36.46062,50.67775,3.298446,8.03679,11.89978,6.121154,4.084999,33.69489,19.27688,"Muy bajo"
31080,5.200288,2.969301,47.91991,72.24582,3.189257,8.980277,6.840117,7.567492,2.238075,47.4472,29.09498,"Muy bajo"
15824,13.71057,5.781585,65.14465,83.83468,19.7494,35.65036,28.49045,27.32697,10.17303,72.5537,67.3031,"Medio"
