"pob_tot","i_analf","i_asistesc","i_edbasinc","i_sdsalud","i_ptierra","i_nosan","i_noagua","i_nodren","i_noelec","i_nolav","i_noref","grs"
15480,14.03412,12.60032,76.56577,81.47933,39.12745,26.31398,17.58846,29.81793,8.75988,60.46032,57.12814,"Medio"
18047,13.73098,15.51336,72.31065,71.44678,23.09198,16.85421,19.00685,14.84834,11.25245,49.55969,35.8366,"Bajo"
16074,8.91569,7.67148,70.10065,72.93766,8.50349,14.60326,8.81365,13.05247,2.42957,37.78754,23.13259,"Muy bajo"
3204,7.9551,11.98872,74.03612,87.98377,23.52151,8.06452,3.62903,19.89247,5.37634,45.96774,30.10753,"Bajo"
7179,8.80543,6.35995,68.74602,77.30882,8.1278,12.33184,11.65919,28.47534,3.6435,39.74215,22.30942,"Muy bajo"
37999,11.36505,13.87623,75.96333,81.78899,7.10145,19.51691,20.56763,25.14493,6.65459,39.40821,30.1087,"Bajo"
11817,11.17248,9.85114,76.32438,85.05543,26.47878,15.34447,9.1858,18.05845,2.6444,48.12109,26.93111,"Bajo"
119197,9.8444,12.10791,69.42587,57.33449,1.81284,7.97731,12.17819,8.80638,2.51497,21.63513,14.99465,"Muy bajo"
35502,7.405,10.72691,62.92859,61.69793,12.55242,13.55885,13.79648,13.68465,6.49986,41.30556,27.59295,"Muy bajo"
8361,9.4876,8.19175,66.7753,48.98936,4.31727,4.96988,3.41365,5.27108,1.65663,33.08233,16.26506,"Muy bajo"
19766,12.76078,16.67447,75.93149,84.88819,12.58293,12.01098,9.56303,15.09952,4.55273,53.69481,32.25806,"Bajo"
123619,7.06474,10.68309,63.34051,54.15996,8.85581,6.68077,19.72303,6.73265,1.75999,33.99848,20.32965,"Muy bajo"
474178,5.48847,8.41626,53.41706,43.39573,8.62581,4.47932,14.1706,6.73083,1.32514,28.85642,15.09902,"Muy bajo"
9277,17.33121,8.93178,79.86887,88.34752,38.54922,28.23834,13.26425,31.96891,8.18653,70.56995,51.50259,"Medio"
34329,11.44163,8.75325,73.345,76.23292,25.23591,35.22513,23.37557,38.55487,14.46481,59.55783,38.24481,"Bajo"
337149,5.49846,9.27962,56.21035,53.36928,9.30422,3.75072,21.96661,8.31914,1.30505,27.29791,14.64885,"Muy bajo"
5928,11.17921,7.91058,75.43516,82.13563,13.28467,8.24817,3.57664,9.19708,1.60584,29.78102,13.28467,"Muy bajo"
7374,10.89913,8.86598,64.29876,48.06075,13.18493,3.53881,4.10959,3.76712,2.28311,51.48402,30.3653,"Muy bajo"
5089,10.73012,10.87786,76.08631,87.4042,9.83478,27.14398,28.00944,31.54996,9.99213,55.31078,32.41542,"Bajo"
20034,12.18366,13.90986,77.91272,72.33204,10.93466,13.08984,25,11.70599,3.13067,38.02178,21.05263,"Muy bajo"
4024,17.67528,12.91866,84.24354,84.64215,39.63283,31.85745,8.31533,38.87689,7.23542,59.82721,35.96112,"Medio"
6109,8.48408,12.42236,71.64331,77.42675,13.96896,9.97783,10.4952,14.56024,2.2912,46.48928,23.05987,"Muy bajo"
33162,8.49285,8.59159,58.26055,59.24552,20.18739,3.73367,5.46564,5.72118,3.08064,47.74276,27.61215,"Muy bajo"
15664,15.599,15.47453,82.30034,81.26277,6.64606,29.11901,22.00927,33.57033,8.8408,43.64761,34.96136,"Bajo"
14054,7.2314,7.43155,65.60461,74.30625,7.75146,7.93602,5.87512,8.3359,1.78407,37.06552,18.30206,"Muy bajo"
5958,10.34753,12.47021,75.25477,73.46425,2.05636,14.54684,11.72886,17.44097,6.01676,27.18964,19.11653,"Muy bajo"
5758,12.72339,12.76963,75.64684,90.56965,9.79681,12.04644,12.77213,13.71553,5.00726,38.3164,22.13353,"Muy bajo"
13736,12.24259,8.87439,74.32677,81.1954,27.20079,13.05638,12.19914,25.28849,4.68183,48.2031,35.5094,"Bajo"
15936,9.7636,10.03021,69.21007,58.19528,8.84297,6.72176,4.13223,7.87879,1.5978,39.17355,16.69421,"Muy bajo"
5938,15.79652,15.89085,80.45515,87.03267,15.67944,30.31359,40.06969,33.03136,21.18467,61.67247,48.08362,"Medio"
15381,7.66959,13.49348,79.11172,88.77186,3.56375,13.39478,12.99539,14.1321,3.22581,23.37942,18.40246,"Muy bajo"
4407,15.4766,14.47811,83.39597,86.43068,6.18744,25.02275,14.55869,27.57052,4.82257,38.21656,20.65514,"Bajo"
23773,11.15915,13.79666,76.2256,79.30005,6.85026,16.38554,36.52323,17.91738,6.04131,37.41824,24.8537,"Bajo"
25829,8.5466,9.0043,68.52756,74.06017,22.42049,9.04594,16.43109,18.33922,2.36749,47.27915,26.41343,"Muy bajo"
1001021,3.5731,6.15835,38.62662,45.32253,4.59663,3.16043,7.74992,3.03182,1.04723,20.58323,8.80875,"Muy bajo"
28981,8.80334,6.97598,62.2782,55.16718,10.85307,3.93139,6.28415,4.82696,1.86703,35.21554,24.39284,"Muy bajo"
6533,14.59378,7.37483,74.74925,78.98362,56.39098,27.8879,15.03759,41.21668,13.53384,79.97266,67.66917,"Medio"
15478,13.04437,12.68264,83.21693,77.32911,20.64632,16.63674,17.26511,15.94853,2.99222,48.1149,27.58827,"Bajo"
53461,10.92944,14.7793,74.92568,77.73704,6.0598,15.85958,25.36826,18.35583,4.11926,34.16248,21.13434,"Muy bajo"
58389,20.06357,8.57703,70.11654,83.05845,24.13762,58.87598,30.37918,72.71909,14.00522,88.97595,77.6637,"Alto"
61250,4.45499,3.90006,40.6864,55.41388,4.03938,10.05547,9.16478,9.63356,1.42199,45.37854,29.46324,"Muy bajo"
38827,16.77118,8.61559,73.66213,76.37469,14.29136,59.68359,22.38629,67.23797,20.36915,88.06856,72.99934,"Medio"
15584,15.42693,12.55593,75.83448,81.64784,20.83755,47.95677,36.81189,53.15772,7.7001,81.93178,65.34954,"Medio"
110591,15.39787,10.12638,69.23872,77.30557,23.84093,52.06297,40.25324,60.39671,10.22098,89.15315,74.37774,"Medio"
8873,6.85233,5.04103,49.94504,72.34306,12.37923,5.67633,2.35507,7.48792,1.87198,58.45411,52.35507,"Muy bajo"
21095,23.12611,8.77066,79.79574,90.45746,38.36431,57.96778,25.30359,76.72862,9.29368,96.00992,90.63197,"Alto"
30141,24.78326,10.33531,74.90092,82.05766,20.01707,44.91467,62.95222,58.95904,10.75085,72.20137,49.14676,"Medio"
45255,5.2939,4.69806,45.51513,62.32018,14.8567,10.46448,6.13814,17.03086,1.71297,62.04019,50.58746,"Muy bajo"
23734,7.85551,3.82219,51.73895,57.97169,3.75103,18.92003,8.28524,15.02473,1.99918,61.02638,41.36439,"Muy bajo"
34435,4.41718,4.72394,46.09407,61.19065,6.62114,10.40677,14.3557,18.66093,2.77613,51.79632,38.00475,"Muy bajo"
8172,7.80213,7.38462,56.32415,76.84777,16.32107,8.22743,4.68227,6.82274,2.40803,62.74248,53.5117,"Muy bajo"
467886,3.84484,4.68031,36.98835,44.30417,3.2984,7.60751,2.81643,1.23308,0.6175,32.54786,17.86062,"Muy bajo"
76750,13.15357,6.77401,54.98413,67.1987,11.87006,36.27077,10.40588,40.44538,6.38791,74.94552,58.25388,"Bajo"
25950,11.5097,6.19201,59.34212,77.34874,25.34418,16.62495,19.48269,39.54944,4.13016,80.68419,73.34168,"Bajo"
20516,10.02441,5.42065,58.37266,69.64808,8.74704,28.27423,10.16548,31.53664,4.84634,69.43262,51.86761,"Bajo"
5947,5.5213,4.26065,54.34417,67.68118,7.50799,10.623,8.54633,14.53674,2.15655,62.30032,56.54952,"Muy bajo"
35196,9.34622,5.68622,51.18538,61.04103,13.69204,12.87547,8.25313,10.39662,2.88714,66.62292,56.83873,"Muy bajo"
28808,5.43159,4.50704,43.19805,74.26757,8.19119,8.54655,6.13006,6.8941,1.29709,60.37669,45.2914,"Muy bajo"
252555,1.47686,2.44262,26.31485,33.06884,0.85126,2.31057,1.27153,0.6456,0.29687,21.44071,7.55405,"Muy bajo"
35068,18.32687,15.22122,78.20337,86.41496,22.62785,43.24936,27.6814,46.93016,6.71293,81.15855,69.39207,"Medio"
10205,4.32771,3.22413,39.8448,43.72366,9.30931,7.80781,5.90591,16.21622,2.2022,55.05506,38.78879,"Muy bajo"
35358,7.93127,5.08021,46.97824,51.25007,13.21822,12.50372,8.67818,17.14796,2.0393,69.26169,49.22596,"Muy bajo"
75836,3.13632,3.13005,33.37075,36.02115,1.97176,8.06743,2.51913,2.53779,0.42296,32.59315,16.52672,"Muy bajo"
217972,6.80145,5.82229,52.2703,59.98844,11.62575,9.76284,12.07637,15.16806,1.66082,54.86981,44.35902,"Muy bajo"
22828,18.44126,8.60769,73.86584,83.02085,18.69714,56.89143,19.90857,72.91428,8.68571,91.88572,79.17714,"Alto"
5735,4.87395,3.66972,46.91877,47.9163,5.7971,14.49275,4.07609,9.42029,1.08696,67.8442,52.17391,"Muy bajo"
19620,4.27357,4.62691,43.81603,70.8002,5.60276,12.53319,15.56028,15.40096,1.72597,56.18694,34.30696,"Muy bajo"
77579,5.7406,5.71051,48.18451,60.29724,4.3865,13.71166,3.94479,4.79755,0.86503,43.39264,31.43558,"Muy bajo"
17972,3.935,3.43788,40.852,80.09682,6.41959,8.10721,7.21377,8.60357,1.95235,59.09994,32.49504,"Muy bajo"
490772,6.51816,7.03364,55.65552,65.32952,9.79451,9.92131,15.69255,17.69613,1.73087,52.10522,43.74472,"Muy bajo"
28006,27.42445,15.80685,82.68544,90.56274,41.29686,54.67072,54.85309,79.85815,20.385,96.59575,89.64539,"Alto"
1622697,3.85437,4.62428,41.46211,49.61099,3.42037,8.66131,6.27029,5.69004,0.77424,36.01905,21.80202,"Muy bajo"
7916,11.34113,8.60452,62.53375,81.63214,25.75549,26.23626,15.24725,70.6044,6.11264,89.28571,82.69231,"Medio"
38458,5.48826,3.97612,47.37282,48.26564,4.06869,9.43197,10.42272,10.23778,1.16248,50.05284,31.79657,"Muy bajo"
33343,12.55926,6.13293,65.45718,73.84759,8.08033,39.45288,8.58634,41.79317,1.81847,75.53763,55.29728,"Bajo"
193468,4.51102,4.68621,39.81959,56.05061,4.37687,12.13351,8.81312,7.68488,0.96494,41.41574,28.26039,"Muy bajo"
8168,9.93228,7.36707,58.07511,68.07052,15.0437,31.5231,15.0437,52.12235,5.30587,76.02996,62.98377,"Bajo"
297570,4.77312,5.62573,43.66061,45.76301,6.79335,7.25983,9.18447,10.55293,1.42717,41.31952,29.27907,"Muy bajo"
30529,12.39178,13.2574,64.6799,71.6106,15.05482,28.1296,30.50237,25.92047,3.55097,75.74865,50.99002,"Bajo"
6425,20.80456,11.54086,79.79586,86.05447,20.91346,53.6859,37.41987,60.73718,8.65385,90.30449,80.28846,"Alto"
115165,17.15136,7.28078,66.23983,76.08475,27.45504,50.08049,33.97268,71.10528,6.77982,90.61221,75.93487,"Medio"
19182,8.01601,6.45563,56.96619,76.74903,19.11723,16.02474,10.90807,23.67163,2.33343,75.31628,68.76581,"Bajo"
31629,2.90347,3.85824,37.98952,47.34895,1.89027,4.01107,16.98171,4.30306,0.55325,35.97664,19.59428,"Muy bajo"
68336,11.30028,6.29212,64.5908,69.92362,10.00145,46.35522,27.27799,53.89066,10.06653,80.27191,60.29795,"Bajo"
15086,9.8843,5.13605,56.83746,58.76309,13.62379,24.30844,11.27248,26.34855,1.72891,68.49931,54.39143,"Muy bajo"
56614,19.26465,7.73517,70.83645,83.62772,28.552,55.19993,22.17789,67.0777,6.83652,93.41735,83.09004,"Alto"
51979,10.3434,6.26928,57.09631,62.10008,8.82917,34.84645,13.48369,44.53935,5.80614,79.41459,63.30134,"Bajo"
10720,11.4505,6.90971,61.6698,78.00373,23.4208,15.16035,16.03499,23.4208,3.40136,77.79397,75.17007,"Bajo"
18968,10.40993,6.36503,55.30702,80.63581,18.45708,9.0574,31.14797,19.14165,1.1585,66.40337,60.4792,"Bajo"
99870,7.89436,4.13025,45.3994,54.60499,7.38179,12.50258,8.0064,15.89407,1.44022,62.97233,46.1594,"Muy bajo"
21712,16.04031,9.75764,72.80912,82.35999,23.96714,30.4663,23.45977,50.08456,4.13143,83.74003,64.58082,"Medio"
37716,4.71113,4.86486,45.45757,51.40789,4.75095,10.59827,9.732,12.26313,0.79859,50.8392,32.39036,"Muy bajo"
194463,2.79492,3.16491,26.37531,38.27617,3.24923,4.88822,5.79158,2.45609,0.78595,34.59852,19.71581,"Muy bajo"
9225,6.10111,5.17993,44.90146,73.35501,7.20775,10.66021,12.23501,8.11629,2.48334,65.47547,46.33555,"Muy bajo"
26971,26.02641,9.02427,77.12461,82.18457,27.59288,59.01703,34.50077,76.83824,13.89319,93.73065,83.63003,"Alto"
858711,4.18807,4.8405,38.12479,44.79062,2.16153,15.07491,4.37581,2.10475,0.52556,39.55664,22.98494,"Muy bajo"
1225972,3.86046,4.3075,40.0322,53.67407,1.77428,13.45133,1.82811,1.00224,0.60549,34.20708,20.89322,"Muy bajo"
19532,4.90664,6.89408,51.41121,72.39914,8.72379,11.70075,15.04012,22.59902,1.9415,60.65235,47.45017,"Muy bajo"
269546,6.07967,5.82242,49.6123,47.66608,5.68282,12.68869,11.6876,8.716,1.35121,51.43566,32.41141,"Muy bajo"
7512,9.19369,7.47664,54.45819,70.7934,8.44985,27.78116,6.2614,25.22796,2.00608,62.37082,48.38906,"Muy bajo"
49643,6.27436,3.76128,42.94446,58.16731,6.06756,11.0196,8.81985,8.72602,1.88699,64.91868,48.92619,"Muy bajo"
25989,13.06643,7.77963,70.42572,83.37374,29.0577,33.83147,17.24782,63.0137,4.5247,85.59569,73.34993,"Medio"
30411,16.32485,7.09618,64.84856,76.10733,18.26761,46.94978,23.42433,60.83586,6.77452,80.6033,70.54263,"Medio"
29097,8.79807,6.67125,53.73847,75.24487,10.12876,27.96566,10.28326,28.20601,3.74249,66.90129,53.15021,"Bajo"
5196,24.21053,9.30566,77.36842,86.56659,31.15632,45.71734,25.69593,53.42612,5.56745,82.01285,61.67024,"Medio"
57583,13.97333,7.48895,60.08794,71.55063,22.14188,31.87414,14.35411,35.08892,2.19855,79.68536,63.55286,"Bajo"
23592,6.08118,6.29098,49.60812,76.11479,17.02175,10.78562,23.52419,30.7368,2.04172,71.32712,59.80914,"Muy bajo"
3469,4.26583,5.05529,41.4908,67.74287,2.67229,10.26723,3.79747,9.56399,1.68776,52.18003,33.75528,"Muy bajo"
212694,4.88755,5.71103,46.89073,56.78957,6.61494,12.43856,12.40329,11.9426,1.49227,45.55073,32.30762,"Muy bajo"
11065,8.73062,4.98664,59.44721,60.96701,1.64813,30.16069,4.20272,35.97033,5.02678,69.7569,44.7054,"Muy bajo"
9024,7.5494,4.56942,44.13106,47.55098,10.594,7.65462,7.53215,6.98102,1.34721,59.52235,52.05144,"Muy bajo"
10321,7.65704,4.40574,47.66926,56.9034,14.436,8.82525,5.72764,5.72764,1.81181,65.57569,54.1204,"Muy bajo"
177287,27.04229,13.71788,82.99573,92.45573,34.80307,65.62798,52.92686,88.02606,18.47916,96.73259,92.18519,"Alto"
19694,5.7061,4.76315,47.36799,70.89469,5.35885,16.2201,6.67464,16.02871,1.33971,61.00478,46.38756,"Muy bajo"
59647,5.87377,4.80818,43.22746,60.17402,6.50048,12.59579,35.46199,11.76781,2.05232,55.94997,40.58839,"Muy bajo"
5436,19.2,7.44939,66.12174,73.87785,20.9144,43.96887,26.16732,58.56031,6.1284,81.32296,68.38521,"Medio"
8592,18.13339,8.5901,69.18815,75.98929,17.57169,40.02441,31.84869,37.52288,1.64735,75.7169,53.02013,"Bajo"
10007,8.31405,4.93888,64.90909,63.1358,4.6983,47.62782,12.20636,55.96499,9.81115,77.29157,48.64118,"Bajo"
27592,27.50973,14.18712,79.81983,83.32488,42.91211,73.06602,50.22276,77.01499,20.9194,90.806,82.15877,"Alto"
172813,4.50644,4.48292,42.84549,55.35347,4.70324,8.88511,4.57427,5.33985,1.21834,42.09588,28.10142,"Muy bajo"
95032,23.91205,11.92076,72.03118,80.45816,21.45992,39.71471,40.62139,44.27119,8.28136,69.81404,48.60245,"Medio"
8840,4.62273,4.04328,42.40688,48.94796,5.56138,13.27387,7.76495,13.43127,0.94439,51.10179,40.13641,"Muy bajo"
29307,7.86231,6.46502,56.44359,66.25721,7.70109,22.28749,19.85642,25.04487,3.63844,65.23087,53.4508,"Muy bajo"
61974,19.77202,10.88027,70.17053,82.462,19.76933,53.41503,22.51757,60.69562,6.04613,86.82646,71.37322,"Medio"
31192,16.66171,9.92936,75.02529,83.24571,33.56986,60.1284,28.16354,71.44788,9.22453,87.4641,78.4761,"Alto"
69306,17.30645,9.94204,74.02998,88.48007,37.5465,53.21271,19.34393,53.29726,4.44707,92.74603,81.59452,"Alto"
77531,10.27005,6.92733,53.60889,71.02191,14.26167,19.62157,19.64851,28.76574,2.90889,74.68184,54.62258,"Bajo"
8486,5.69182,3.34365,49.91575,65.8025,7.78302,10.96698,4.71698,10.49528,1.53302,57.01651,44.81132,"Muy bajo"
65119,12.23502,7.78081,58.14644,69.05665,19.245,14.4173,15.30554,16.92573,2.76339,70.25249,62.80944,"Bajo"
66556,5.80795,4.67656,45.44838,54.01466,5.88015,9.54774,6.64517,20.83552,1.11753,50.52876,36.92342,"Muy bajo"
44653,5.24933,4.01202,43.26254,59.59286,3.87605,11.89808,16.92939,9.57677,0.89613,52.91514,36.74152,"Muy bajo"
22729,6.84252,4.96583,50.2659,68.17722,8.50257,19.59384,9.37291,23.67775,2.63334,63.37871,46.30663,"Muy bajo"
16863,7.24889,8.37364,56.85367,77.05628,18.62807,9.94336,20.92511,42.63688,1.85651,75.4248,64.28571,"Bajo"
62280,5.57017,4.35275,42.62802,42.60276,3.92603,12.77096,12.70274,12.68001,1.15204,46.38472,28.61149,"Muy bajo"
28067,5.70089,5.5917,56.03706,68.0657,4.71731,17.34305,16.57995,17.11759,1.71696,69.2161,50.06937,"Muy bajo"
16370,17.20229,9.031,73.76417,83.37813,24.75744,51.22114,31.34828,59.85279,8.26363,85.2459,79.45801,"Medio"
3997,4.02795,5.08701,47.18454,64.07306,10.03812,7.75095,5.84498,4.7014,2.5413,66.96315,55.65438,"Muy bajo"
204102,4.45417,4.21654,38.45893,54.29099,3.97608,12.22241,9.62313,11.97888,1.01512,49.0753,28.60656,"Muy bajo"
18852,4.21255,4.55413,42.88455,59.0017,5.01414,10.85112,8.58833,12.59964,2.4685,47.90435,33.0162,"Muy bajo"
58381,7.14729,5.92088,50.82111,69.28796,15.28274,13.1223,9.29927,20.00751,1.82228,68.05373,59.2523,"Muy bajo"
14512,14.63622,6.35077,67.98251,74.49697,9.87817,41.32367,24.26737,57.35924,5.26836,80.50708,63.54955,"Medio"
42507,3.54092,2.92375,37.406,40.01694,6.38225,8.3504,6.51877,7.95222,0.89875,42.74175,37.0876,"Muy bajo"
721415,3.65968,4.34322,35.89831,40.63736,2.29329,10.82913,2.82098,1.90114,0.38673,31.95848,16.57892,"Muy bajo"
36100,26.73174,9.67004,72.93766,82.30748,26.64455,59.34795,71.10502,64.64224,7.01096,77.1206,47.40335,"Alto"
666596,6.22803,4.87746,38.40293,48.95484,6.49107,12.67197,13.04607,11.81846,1.32349,54.54941,36.52536,"Muy bajo"
11502,9.98561,12.88591,69.72662,76.53452,6.84,15,24.48,15.88,1.28,66.44,34.44,"Bajo"
93277,4.39449,5.10983,41.80205,45.81622,4.45392,6.4009,5.49163,6.93003,1.0788,39.18627,25.16696,"Muy bajo"
432141,3.29082,3.97704,37.34895,38.12668,2.58968,5.49147,2.97928,4.39252,0.60022,32.61271,16.88256,"Muy bajo"
57375,11.93807,7.18809,59.43918,67.09542,14.19087,23.26418,15.64776,21.88105,6.29783,69.96773,46.74043,"Bajo"
40164,22.34412,13.80902,81.37296,90.08316,27.81032,63.44491,41.49233,83.76569,21.33891,96.54114,92.05021,"Alto"
37993,18.753,8.81633,72.25267,81.04125,21.55638,57.21386,24.06987,59.55694,10.84919,84.30843,75.58932,"Medio"
50829,12.64052,16.27945,76.47836,87.17071,27.43223,29.24593,30.81321,43.9034,4.82011,77.80187,66.63381,"Medio"
74043,26.23617,15.15231,83.90275,86.97649,34.56498,71.58535,63.85599,81.33586,22.82488,95.31817,89.64946,"Alto"
41402,9.58349,4.70321,51.4979,74.23555,13.12597,18.55963,13.25503,25.95508,1.7811,77.3748,59.15075,"Bajo"
3797,20.87591,10.23965,72.11679,67.84303,12.1345,29.09357,15.20468,25.4386,2.33918,61.6959,41.08187,"Bajo"
16101,19.52553,14.60369,78.10211,75.09471,30.91216,62.56757,55.77703,64.72973,10.40541,88.04054,74.02027,"Alto"
121850,10.51059,6.9389,54.92288,59.68322,15.17106,20.7323,25.18575,23.14811,3.85283,78.30226,58.86462,"Bajo"
15372,21.89448,9.80749,76.4988,88.03018,42.82624,52.91997,38.39221,60.88681,5.6597,94.77289,83.1651,"Alto"
99774,7.06973,5.6639,49.94507,62.6115,4.73034,10.48159,7.32268,10.16623,1.13849,54.64215,35.89182,"Muy bajo"
453298,2.50058,3.04584,30.47891,34.6463,1.67842,5.03527,3.01957,2.0676,0.45004,25.42984,11.71505,"Muy bajo"
323461,6.81291,6.83538,55.90951,64.60254,8.49315,11.94601,2.92372,4.97153,0.81015,51.58518,41.87979,"Muy bajo"
9933,15.34452,11.85022,78.0746,89.39897,45.11385,14.61101,14.37381,39.42125,8.15939,67.88425,59.62998,"Medio"
19645,23.75465,18.71275,83.96561,87.21303,21.78266,24.85958,31.28205,33.82173,14.6276,51.40415,34.94506,"Medio"
19502,15.79868,14.39825,77.11024,88.80115,14.89881,12.36284,4.36479,22.38478,1.95074,61.61911,41.08754,"Bajo"
15108,13.28983,15.60799,81.81065,92.70585,14.64631,24.86756,8.97476,33.21907,2.11904,66.99907,39.85665,"Bajo"
10287,13.80019,8.57488,62.91496,68.98026,13.88464,26.85044,22.86881,34.91577,3.31802,73.66003,68.86166,"Bajo"
117949,15.23943,13.80691,67.24167,74.54917,25.81007,14.25314,10.64085,21.72974,3.99632,45.55164,21.88575,"Bajo"
2826,16.56699,9.91124,74.28229,90.12739,28.75458,24.72527,26.55678,45.2381,6.77656,70.87912,63.55311,"Medio"
22152,21.35729,15.42359,83.94045,83.9247,64.23729,61.50121,52.51816,71.93705,47.91768,86.77966,74.43099,"Alto"
30584,17.39994,9.84603,73.03359,72.56736,39.06799,9.70206,21.17647,43.4683,5.54622,66.60046,57.23453,"Bajo"
23386,21.73007,15.70997,74.16809,77.81151,34.30208,39.85999,41.49342,43.06322,26.91981,66.73738,49.46966,"Medio"
9641,12.60664,12.63708,72.18009,61.81931,12.82171,7.67431,24.66074,11.46467,1.59102,42.62986,21.66589,"Muy bajo"
38188,20.4513,17.50494,79.28017,86.34912,26.42372,17.80111,13.24274,19.65411,3.44657,43.21186,24.07659,"Bajo"
10351,27.39401,11.62331,83.88158,92.78331,43.51544,47.36342,76.43706,53.20665,26.55582,68.97862,50.07126,"Alto"
13974,16.27609,15.71727,74.95628,84.49979,18.63393,17.15455,29.08404,22.00189,6.32672,49.16588,27.98237,"Bajo"
21706,17.64897,22.85714,81.19173,80.48005,30.05994,28.56155,35.24666,29.23006,23.30567,54.08022,44.55971,"Medio"
23221,15.58254,12.25833,78.3853,85.28918,18.77582,17.38641,9.01239,48.14119,2.81637,66.05332,43.42846,"Bajo"
30107,19.42625,10.19193,80.23492,87.69721,27.3879,39.97333,22.78713,45.42424,5.30088,83.69728,68.87814,"Medio"
9151,17.91286,13.18328,81.02922,90.96274,24.98654,14.27033,25.57889,23.96338,2.04631,80.34464,47.54981,"Medio"
21169,18.77852,18.10505,80.03499,82.8759,10.97744,12.09452,18.9044,13.53384,3.07197,41.03115,26.68099,"Bajo"
26269,17.66073,15.09298,77.60829,87.77646,17.98575,17.1192,5.54593,26.55498,2.40709,68.22646,40.49682,"Bajo"
10898,32.28454,15.98527,78.11217,92.48486,64.12699,19.31973,22.67574,78.32199,4.98866,89.0703,85.35147,"Alto"
19169,13.6743,12.26506,77.19312,74.01534,27.37493,18.18437,12.19786,21.41653,5.25576,64.50253,44.60371,"Bajo"
10968,15.15109,15.76724,82.00895,89.32348,8.45016,8.76168,5.49065,9.96885,0.54517,40.38162,28.38785,"Bajo"
16243,20.46296,9.67823,67.61317,89.22613,50.58708,8.0561,27.82127,74.49446,5.28376,74.42923,77.56034,"Medio"
30711,20.90513,13.57801,74.2608,84.32158,43.13182,23.66187,15.08748,63.69305,7.37918,82.17565,67.9023,"Medio"
6870,16.17532,13.97793,89.95565,82.66376,50.58309,37.17201,30.10204,36.51603,30.02915,64.43149,51.89505,"Alto"
7463,17.89779,12.70237,87.79226,89.33405,16.46416,27.58202,18.95504,50.36452,1.70109,73.32928,44.47145,"Medio"
7077,9.00919,14.22987,79.20327,85.43168,3.74362,12.59217,7.20363,16.27907,1.53148,43.22178,24.04992,"Muy bajo"
14866,25.33658,9.73594,84.33132,64.28764,58.5693,58.94188,53.72579,75.78241,20.45455,83.79285,54.54546,"Alto"
14915,14.96825,14.33506,81.80627,79.1284,6.64175,12.76596,2.81771,15.3824,1.06383,52.53019,24.15181,"Bajo"
15923,21.87983,11.25,86.08678,94.56133,21.62791,47.55814,30.61047,64.59302,7.5,81.56977,63.69186,"Alto"
13161,17.3327,9.9286,72.21758,83.83861,25.58835,8.59171,12.85021,64.10161,2.98842,71.38588,64.36309,"Medio"
20015,20.39944,13.09932,72.38432,69.90258,28.01593,19.74701,17.3577,36.26142,4.38042,60.03748,37.7606,"Bajo"
106421,15.06549,14.52444,71.12328,83.39425,20.42212,14.62283,19.36193,27.32069,6.4784,54.17725,47.43991,"Bajo"
34245,25.28344,9.25946,80.22268,53.94072,49.4466,43.05016,31.10536,62.39759,10.46428,72.21503,45.50812,"Medio"
11808,18.22801,13.26053,76.92508,87.12737,10.99176,8.19907,1.61117,7.30397,1.82599,53.66989,29.39492,"Bajo"
10153,15.917,14.8756,82.77713,75.23885,26.05578,22.82868,7.01195,43.30677,2.39044,67.68925,40.51793,"Bajo"
45441,24.08309,11.52954,71.75902,75.93143,35.31281,28.29196,69.92056,31.4995,10.50645,57.7855,29.90069,"Medio"
6711,14.17989,10.7854,78.51852,84.96498,24.74308,8.22134,25.5336,49.72332,2.37154,74.70356,60.71146,"Medio"
16341,15.78405,16.48297,78.46693,81.90441,29.13362,19.64613,10.06711,22.02563,4.66748,71.62904,57.1385,"Medio"
13260,15.95674,13.34254,78.06116,91.08597,19.27219,23.87672,19.53212,34.05125,5.9042,60.00743,55.4029,"Medio"
14393,17.07918,20.60467,85.31019,79.01063,10.17001,11.2629,4.70553,10.10929,1.94293,56.40559,32.42259,"Bajo"
54130,14.30233,18.09032,68.7472,68.41677,7.01282,4.63636,8.57322,6.28643,3.53332,52.59618,33.05533,"Muy bajo"
14430,13.16907,12.24066,77.69955,77.29037,14.6383,13.16312,4.28369,22.95035,2.07092,52.28369,36.11347,"Bajo"
36389,11.74631,11.90108,65.95876,73.32161,6.85264,8.89024,11.98302,9.92116,1.81928,48.02911,19.97574,"Muy bajo"
11648,20.86422,13.67583,72.04587,90.625,25.02984,18.30481,13.64903,16.35495,3.89972,58.09789,37.64425,"Bajo"
18586,17.06849,10.73181,74.77626,88.8572,27.91314,23.33157,22.59004,27.8072,5.40254,62.71186,47.93432,"Bajo"
5136,14.87923,12.60835,80.90177,87.831,18.47187,14.60957,7.13686,37.02771,3.02267,60.03358,47.35516,"Bajo"
16620,23.78155,16.64068,87.20627,90.38508,46.85661,27.62465,26.6646,51.56395,30.5048,72.65407,69.40229,"Alto"
69382,16.60236,12.91602,73.97796,85.97475,21.81936,32.69673,29.23607,41.02527,7.43825,71.77628,52.18983,"Medio"
11235,9.06714,10.36356,68.07925,86.96039,7.10195,11.37839,8.89653,13.63116,2.36732,43.33715,20.7331,"Muy bajo"
