"pob_tot","i_analf","i_asistesc","i_edbasinc","i_sdsalud","i_ptierra","i_nosan","i_noagua","i_nodren","i_noelec","i_nolav","i_noref","grs"
3783,4.7477,1.4493,39.9252,8.221,1.3944,1.992,0.996,1.7928,0.7968,20.7171,9.3626,"Muy bajo"
3122,6.8438,3.1683,57.0014,4.9327,3.4803,4.4083,7.8886,3.9443,4.7564,37.239,14.8492,"Bajo"
27777,4.1889,3.8805,45.4303,16.222,1.0487,2.6602,1.3045,1.8672,0.4093,20.5397,5.7552,"Muy bajo"
32960,7.6979,5.0679,58.48,23.0734,0.4893,3.1687,1.9688,2.5629,0.6058,12.3486,6.0927,"Bajo"
14278,8.2809,3.0069,48.2908,10.6878,4.9551,1.5648,1.5937,1.6517,0.3187,23.7322,11.7937,"Bajo"
5643,8.3138,1.8714,51.9962,5.9366,3.4105,4.0195,1.9488,4.6894,1.3398,22.1072,7.6127,"Bajo"
3033,8.359,4.0254,62.1205,8.2756,1.3746,4.9255,0.9164,5.4983,0.4582,18.4421,5.1546,"Bajo"
36778,3.587,2.9601,42.0866,12.5836,4.3817,1.0494,0.4868,0.779,0.3138,20.8266,6.1885,"Muy bajo"
80365,3.88,3.6567,41.638,15.2168,0.8981,0.7468,1.4322,0.6145,0.468,21.7811,7.2745,"Muy bajo"
15126,6.2637,2.9119,48.393,9.6324,2.3136,4.0856,2.0674,3.7165,1.4275,25.9168,13.3891,"Bajo"
38396,7.5007,5.2057,52.1431,7.6258,1.7803,1.1239,1.8702,1.5375,0.9171,14.1342,6.7164,"Bajo"
19506,7.2419,4.16,57.2958,10.9095,4.1525,6.0812,6.2174,5.2417,1.2026,26.0495,24.5972,"Bajo"
16579,9.0514,3.629,54.5257,8.9692,5.3908,3.399,0.3464,3.3341,1.6887,24.0745,15.1548,"Bajo"
17257,4.5657,2.4557,45.0004,11.4388,2.105,2.7265,1.7642,2.5261,0.6215,19.9278,8.5204,"Bajo"
3703,5.0392,2.8668,49.2721,6.6433,2.5845,2.6839,1.0934,3.7773,0.5964,22.8628,9.841,"Bajo"
7005,4.7972,2.1853,45.9048,11.1206,2.0693,1.7806,1.9731,1.9249,0.385,20.6448,8.0366,"Bajo"
41278,5.6918,3.8406,55.7698,17.3361,1.4105,4.6803,2.7569,4.5704,0.632,17.7871,7.3731,"Bajo"
10317,7.517,3.5099,58.6171,8.9852,4.0857,4.0198,1.3839,3.3937,0.3624,24.4811,8.5667,"Bajo"
141322,4.7439,4.8793,48.3847,18.3411,0.3458,0.8049,1.3056,0.6445,0.2379,9.4407,4.4866,"Muy bajo"
42009,3.6941,3.3882,37.5219,17.3344,1.9385,2.8525,1.828,2.3403,0.8136,20.4801,8.3066,"Muy bajo"
9608,4.8558,3.8823,41.2596,10.8868,0.2319,1.0823,0.6571,2.126,0.3479,17.0468,5.1024,"Muy bajo"
20961,6.9449,5.161,56.0588,20.271,2.2059,3.4839,2.0658,2.9237,0.6653,29.0791,11.0294,"Bajo"
549442,2.0028,4.5994,30.6357,18.7474,0.6177,0.7623,0.6797,0.2245,0.0909,20.3429,5.9021,"Muy bajo"
664193,3.2175,4.966,34.2691,21.9182,1.8522,0.6268,2.1331,0.5113,0.062,18.5107,6.1351,"Muy bajo"
10310,9.7207,2.1562,51.8483,7.8079,7.5811,9.2614,6.9949,10.551,3.3216,38.3353,16.061,"Medio"
35824,7.8685,6.5651,53.8839,9.6639,4.121,6.3004,3.5736,6.0112,1.7042,30.4999,11.2993,"Bajo"
536111,2.5998,4.7252,33.0021,23.225,1.604,0.6973,2.1436,0.772,0.1255,18.6165,5.952,"Muy bajo"
5960,6.632,1.9906,51.9239,12.5503,0.8813,1.2338,0.3525,1.3513,0.1175,12.1622,2.5264,"Muy bajo"
7919,5.7518,3.5545,47.5166,8.3091,1.6341,0.5901,0.7263,0.8171,1.0894,24.6482,7.9891,"Bajo"
4412,6.1108,4.0945,52.5286,12.2847,1.1461,4.3696,3.2951,4.3696,2.2206,27.4355,10.8883,"Bajo"
23171,6.7289,5.6499,54.2944,14.9152,1.1179,1.7919,2.7289,1.5617,0.2137,16.0447,5.54,"Bajo"
4229,12.0814,2.7068,60.3743,6.219,3.1887,10.0974,6.2887,8.8574,1.5943,31.798,15.1461,"Bajo"
6156,5.2694,3.5103,52.0085,18.3723,1.6046,1.8614,2.8883,1.6688,0.2567,22.7856,8.8575,"Bajo"
34535,5.1742,3.2401,41.5695,14.8719,4.8772,0.7252,0.5029,0.6433,0.5146,28.3041,9.4035,"Bajo"
17915,9.0684,4.7918,62.1218,18.3422,1.0813,4.7759,2.9061,7.1413,1.1714,18.7655,9.0786,"Bajo"
13446,4.2276,3.0841,46.6463,13.3274,1.44,2.24,1.28,1.4933,0.4267,17.28,5.44,"Muy bajo"
6924,5.5398,5.0906,53.0235,17.9665,0.2176,2.5027,1.6322,2.1219,0.4353,7.0729,2.9924,"Muy bajo"
5389,8.3939,4.9065,53.1446,27.185,1.7295,1.2353,1.9765,1.2971,0.3706,16.677,5.4972,"Bajo"
16105,7.9085,4.1871,50.9253,10.8165,3.2938,4.8341,4.0047,4.6682,1.1137,25.6635,10.9716,"Bajo"
17824,6.3174,2.7337,51.0817,10.1268,1.687,0.9823,0.3844,0.662,0.1281,23.4892,8.3066,"Bajo"
5417,10.3145,4.2117,58.129,12.1285,5.783,12.0208,11.1761,11.9558,6.1079,38.5315,23.5867,"Medio"
20257,4.6276,4.3724,58.0497,34.6448,0.7005,1.5524,1.4767,1.2874,0.3408,9.0685,4.6952,"Muy bajo"
4110,8.1586,8.6687,64.3512,14.0146,1.201,4.6437,1.5212,4.0032,2.0016,15.052,7.526,"Bajo"
22586,7.0617,4.5123,53.4974,14.1504,0.5075,3.1216,6.3202,3.2293,1.1841,16.8538,7.781,"Bajo"
28205,4.7508,4.566,48.7566,14.4833,4.346,2.888,2.0048,3.2945,0.5047,28.7957,10.1921,"Bajo"
1332272,2.0372,3.6894,25.0693,17.4088,1.3082,0.5182,1.539,0.2247,0.0951,13.8593,3.7793,"Muy bajo"
29190,5.2252,3.146,45.4123,16.0706,1.3914,0.4857,0.8664,0.5513,0.3413,17.2486,7.6923,"Muy bajo"
7027,9.1038,2.5661,47.2425,7.4854,14.4531,5.5804,4.3527,5.0781,4.4643,49.721,28.404,"Medio"
17893,7.7419,5.4695,56.8459,18.1244,1.4919,3.2955,1.5141,3.0951,0.7571,22.289,7.7711,"Bajo"
68519,6.0495,7.458,54.1622,31.6569,0.6451,2.3089,3.1011,2.3768,0.3565,14.9284,5.6703,"Bajo"
18952,8.934,5.5306,61.3068,24.6781,0.6342,3.0483,4.7872,2.3527,0.5728,11.9885,7.3241,"Bajo"
66034,9.9898,2.176,47.5613,12.5981,5.9318,21.4347,15.8613,29.0349,3.2563,70.2731,41.263,"Medio"
152506,2.0379,2.4185,27.273,20.5021,1.4809,0.7057,15.2168,4.8205,0.1093,27.2779,11.3281,"Muy bajo"
49026,9.0853,1.6999,49.4944,9.4521,3.4814,21.0556,10.1423,26.397,3.5689,61.6883,31.6112,"Medio"
14846,9.1819,2.7493,54.4908,6.4866,3.6211,14.4581,11.4406,16.0325,2.2304,54.6313,33.3771,"Medio"
176237,7.6407,2.7758,44.7316,12.6994,4.5084,9.8842,9.7793,11.9406,1.5346,66.3728,38.5264,"Medio"
11126,4.1118,1.8353,34.3111,15.5402,5.1717,1.1449,0.4343,0.8685,0.1974,36.3995,34.9388,"Bajo"
24669,10.7104,2.418,54.3057,5.6427,5.8429,8.6252,4.2717,14.3699,2.0458,73.6825,53.4042,"Medio"
26610,16.6987,3.4416,56.9618,4.1375,7.8287,13.3362,13.7111,14.4175,2.3212,43.2526,17.9498,"Medio"
50904,2.8309,2.464,27.2114,17.4819,4.3733,0.6914,1.8892,3.071,0.1849,37.3503,23.6514,"Bajo"
29347,3.3446,2.2795,32.2887,24.4284,1.0735,2.436,2.4911,1.9956,0.4542,31.847,16.1162,"Muy bajo"
62392,2.3283,2.2647,31.6046,19.6483,2.6915,0.5839,7.3293,0.5571,0.255,35.1769,18.7798,"Bajo"
11875,3.0545,3.5332,34.0364,13.2126,3.4143,0.6828,0.1897,0.3794,0.1518,39.264,29.6662,"Bajo"
523296,2.1063,2.56,24.8186,24.5561,0.445,1.9497,0.1509,0.0457,0.0519,19.6885,8.7449,"Muy bajo"
100675,6.2495,1.4804,33.3982,11.9176,2.4557,6.7276,4.8827,7.9124,1.3201,58.8185,31.7317,"Bajo"
30945,5.668,3.9684,39.2371,19.0112,10.2592,1.4141,5.2128,7.6528,0.4852,48.1769,43.0196,"Bajo"
27709,5.2742,1.8571,39.3874,10.9351,2.3937,4.7451,3.7173,4.8719,0.7181,40.4112,23.9088,"Bajo"
9863,2.3413,2.4263,28.4626,13.7889,2.8811,1.4406,1.3205,4.1617,0.4002,33.6935,23.9296,"Bajo"
56574,3.6585,2.2503,28.5346,20.695,1.747,0.9482,0.9557,0.6495,0.2315,33.3134,26.5119,"Muy bajo"
35495,2.2862,2.5999,29.8391,23.4737,2.3804,1.8007,1.7884,0.8387,0.1727,34.2008,25.3453,"Muy bajo"
284462,0.7874,1.6632,16.0131,19.9236,0.201,0.6996,0.0625,0.0417,0,10.4394,3.2262,"Muy bajo"
39897,9.8708,5.7819,58.1376,9.324,5.0301,10.7577,6.0023,11.5608,1.6697,45.2605,33.3932,"Medio"
14414,2.1972,1.3038,24.9236,16.0608,4.1234,1.3184,7.8541,2.4684,0.7574,33.2398,19.1865,"Muy bajo"
41810,4.1012,2.8472,29.6232,24.6281,3.9614,1.2652,1.3792,0.8089,0.2593,39.1994,20.2841,"Bajo"
149550,0.7964,2.0027,15.4055,16.0301,0.2992,0.7515,0.0383,0.2011,0.0239,12.2544,4.0282,"Muy bajo"
343701,2.5721,2.2378,30.8266,25.6234,3.1916,0.8869,6.5187,3.4198,0.244,31.6636,19.9062,"Muy bajo"
28289,8.9777,2.1797,48.0445,8.0809,3.2135,15.8327,5.1651,24.6368,2.4211,62.201,37.5495,"Medio"
11764,1.4965,2.1296,22.9665,10.8636,1.5319,0.4889,1.2712,0.6845,0.326,27.249,17.6988,"Muy bajo"
29159,2.1835,2.2076,28.7096,20.0898,1.8337,1.5449,4.1727,0.8952,0.1588,36.9477,15.6367,"Muy bajo"
204107,1.851,2.065,25.0258,25.9839,0.6947,0.1879,1.4723,0.0737,0.0332,24.0243,10.422,"Muy bajo"
25543,1.5353,1.8805,25.8656,34.2677,1.9252,1.1551,6.1423,1.2468,0.4584,41.4375,21.2688,"Muy bajo"
679811,3.1581,2.4449,36.7876,24.8462,2.5629,1.492,5.4063,0.4517,0.1592,35.114,19.2922,"Bajo"
34000,13.2927,6.5856,60.7221,9.7353,12.6982,16.8703,16.6233,24.6036,6.4206,80.6992,64.2968,"Alto"
1677678,1.9679,2.3156,26.4939,26.1432,0.9566,0.3154,1.5113,0.2002,0.0249,20.0987,8.1101,"Muy bajo"
9414,7.1205,1.6912,36.4772,11.2173,7.5984,3.7087,4.6585,10.1312,0.995,60.9227,47.8064,"Medio"
128486,1.749,2.2811,22.2987,16.2049,0.4964,0.9135,1.0809,0.7843,0.1997,24.5535,10.6627,"Muy bajo"
43784,6.6576,1.7609,43.5293,25.0228,2.3709,5.273,2.8136,4.8401,0.4624,47.6439,22.1053,"Bajo"
267858,1.9188,1.3487,21.8392,20.5609,0.6798,0.5753,1.6955,0.4046,0.117,18.4369,9.5783,"Muy bajo"
11726,4.1779,1.8453,38.7491,17.9771,3.1843,7.1914,0.644,15.1342,0.322,39.2129,28.8014,"Bajo"
495563,2.0814,2.6521,26.9283,23.9937,2.3056,0.6402,5.8653,1.8571,0.2336,27.9096,14.9373,"Muy bajo"
35552,7.2752,4.0734,46.3765,6.3934,3.9613,6.7208,11.3831,6.4983,0.5564,49.3713,24.3352,"Bajo"
6791,12.8021,10.4006,65.5551,3.0629,8.3732,20.2751,8.3134,22.3684,7.177,69.2584,57.8349,"Alto"
153184,8.5084,2.2527,42.7657,9.1602,4.7415,9.985,15.9913,25.4459,1.3414,74.3953,38.2781,"Medio"
29572,3.4193,3.678,37.588,23.2653,5.1158,3.2395,6.4497,3.9871,1.0554,50.8795,47.8745,"Bajo"
27825,1.7828,2.0341,26.2084,14.3576,0.8414,0.6731,0.3786,0.3786,0.1262,24.8212,10.6156,"Muy bajo"
87927,5.8347,1.8589,41.0122,10.188,2.3908,13.2197,12.0401,20.0036,4.0766,54.4744,26.4802,"Medio"
19013,4.3568,2.4462,36.3367,14.9161,3.5335,2.4062,0.8888,4.2489,1.1923,31.9749,22.8485,"Bajo"
74314,7.7259,2.7507,46.9096,9.8905,4.6772,9.3487,2.9865,13.718,1.685,70.821,41.3805,"Medio"
65291,5.7162,1.4292,36.0586,11.2052,3.2051,10.1648,5.9646,14.5055,1.4103,60.0672,31.3675,"Bajo"
13857,6.2284,3.3803,42.9394,6.3434,3.6742,2.5107,1.6534,2.2351,0.8879,50.398,56.0012,"Bajo"
25436,4.606,4.0953,37.8981,14.0313,5.2454,0.9171,6.0338,2.317,0.4827,44.8914,37.5382,"Bajo"
146654,4.6202,2.2781,30.7597,14.1708,2.6189,2.1009,1.2134,2.4676,0.3026,36.3557,24.2071,"Bajo"
27482,8.5677,3.6709,50.36,11.9278,2.7644,9.7483,7.1294,9.0208,0.6111,59.3482,31.7765,"Medio"
57152,2.1557,3.9563,28.5973,21.8033,2.8329,0.9857,1.3654,1.0222,0.1752,24.3502,11.5873,"Muy bajo"
227827,1.6185,1.7269,19.3191,18.0088,0.5993,1.7861,1.5393,0.5288,0.1528,21.121,11.7725,"Muy bajo"
12796,3.2083,2.4713,29.3085,28.6965,1.5288,1.1119,4.3086,1.3204,0.3475,36.6227,26.9632,"Bajo"
29862,12.4517,3.6953,54.7844,9.0952,6.687,19.7425,10.8265,26.9971,3.9457,75.758,53.8142,"Alto"
844219,2.1739,2.1379,26.1323,21.579,0.7345,1.0503,0.5758,0.1553,0.067,22.8823,9.7286,"Muy bajo"
1039867,2.0755,2.2096,26.3629,25.3069,0.6994,0.7268,0.6388,0.2543,0.1181,22.1248,10.0328,"Muy bajo"
39666,2.8465,2.163,32.3796,23.7584,1.8643,1.3711,2.9888,1.7755,0.3551,35.579,19.9743,"Muy bajo"
410118,3.1887,1.9686,31.1911,20.5541,1.4884,1.0971,5.0189,1.4086,0.209,27.9383,15.1279,"Muy bajo"
8960,5.1746,1.2724,37.4332,7.6228,1.1561,3.3443,1.0735,3.2618,0.2064,34.104,19.5706,"Bajo"
66190,3.2717,1.0557,27.4848,18.5768,1.4673,1.6221,4.1327,1.3865,0.4712,36.4475,27.2262,"Muy bajo"
34485,8.0283,2.5504,47.8729,13.0753,5.7454,5.8455,7.9359,11.4908,1.2142,52.4596,41.9827,"Medio"
37343,7.5904,2.5423,41.9345,7.2972,3.1399,10.5251,6.7441,22.9298,0.8181,57.026,34.9696,"Medio"
35274,4.1557,2.3035,33.683,11.5496,1.4009,2.8346,1.587,1.8168,0.4049,36.084,23.6839,"Bajo"
3872,16.1017,2.8909,57.5116,3.0992,6.5979,11.3402,5.0515,11.8557,0.9278,46.3917,17.3196,"Medio"
84519,6.9475,2.8429,41.4267,14.9032,6.3061,4.7141,0.8355,6.5545,0.7452,57.1275,40.4166,"Bajo"
29114,3.07,2.1752,32.3944,22.7313,5.1023,1.3942,5.755,6.4669,0.4301,49.2584,30.1839,"Bajo"
3963,1.9555,1.5528,25.4214,22.3063,0.8729,0.6789,0.7759,0.485,0.194,31.0378,11.2512,"Muy bajo"
293725,2.7885,2.4369,32.4953,25.0261,2.3229,0.7748,12.1315,0.6719,0.4595,33.9073,18.7262,"Bajo"
13851,5.5556,1.4097,40.5495,8.8008,0.9874,9.2704,1.0148,12.644,1.5085,42.8963,14.7559,"Bajo"
13261,3.5847,2.241,28.1696,9.0265,2.5999,0.6175,0.845,0.845,0.39,33.7667,29.5093,"Bajo"
27230,2.0374,1.9405,18.6943,11.9427,1.3132,0.4942,0.7907,0.3671,0.3813,27.7746,17.6786,"Muy bajo"
134143,12.1351,4.4485,55.2123,8.5633,5.1205,11.8556,26.436,39.006,2.9105,86.6979,63.4632,"Alto"
26960,3.0577,1.2703,28.7779,14.6031,1.2803,1.3084,4.5582,1.1677,0.4502,32.9066,16.5447,"Muy bajo"
75511,2.2801,2.2883,25.7386,19.7587,0.7257,1.0464,6.3685,0.8945,0.2363,34.1041,23.865,"Muy bajo"
6010,9.1669,3.5914,42.4411,0.8819,6.5035,16.1538,1.3986,19.3007,2.5175,44.1958,28.1119,"Medio"
9682,9.1816,4.9774,47.1131,2.7164,2.9316,6.5147,7.4511,6.5961,0.3257,37.9479,16.0016,"Bajo"
13290,5.2565,1.2262,39.7192,7.848,1.004,13.4251,3.471,20.4819,3.0694,51.5777,18.8755,"Bajo"
26832,16.3188,3.2396,55.6112,8.5458,7.9076,22.9163,10.0427,25.51,3.6217,63.8147,39.0163,"Alto"
446008,1.3961,1.7091,18.4126,23.7155,0.5948,0.4341,0.7678,0.1191,0.053,17.733,7.7666,"Muy bajo"
77799,13.4875,3.9757,48.131,5.1183,5.1366,13.2078,9.35,13.4678,1.2258,46.7976,22.0005,"Medio"
12984,1.814,3.1004,24.6093,14.4331,2.5045,1.1628,4.1741,0.8348,0.3578,28.6524,15.6231,"Muy bajo"
38622,3.9513,1.3672,35.6052,16.791,2.0648,2.5607,4.3623,2.6316,0.4049,40.6478,23.998,"Bajo"
63721,10.9816,3.532,49.9658,12.0086,3.6339,13.3329,5.5891,20.5943,2.6884,63.6159,30.9493,"Medio"
31631,10.4654,4.2348,52.452,3.9961,4.208,20.4049,6.5237,23.4088,2.6863,60.3943,45.4545,"Medio"
103834,8.5443,2.9377,49.9128,12.1752,6.4653,8.0681,2.1791,12.6289,1.4857,70.1859,54.1263,"Medio"
97891,6.2235,3.0697,38.9157,15.8513,3.6002,6.1106,11.725,9.168,0.7591,53.3331,34.7808,"Bajo"
12470,3.1271,2.2831,32.7228,16.5998,2.8986,0.5041,1.2602,2.2054,0.5041,32.0731,21.6131,"Bajo"
86380,6.0684,3.0467,40.0854,18.4348,5.1628,1.3155,6.7613,4.4232,0.7844,44.5641,41.5111,"Bajo"
66518,2.4992,2.0105,28.7077,27.7128,1.1332,1.0577,1.3032,2.0272,0.1448,27.4805,14.9836,"Muy bajo"
56993,2.4809,2.1342,28.8093,15.5195,1.6072,1.2036,3.5831,0.7097,0.2226,28.6231,15.0143,"Muy bajo"
30680,3.0154,2.6672,31.9751,11.2386,2.0389,3.7904,3.4483,4.0093,0.6295,36.0564,22.7696,"Bajo"
19843,4.2402,4.1096,37.9055,27.9645,3.8396,2.145,10.6178,8.6015,0.6006,48.4127,35.5212,"Bajo"
94198,2.4092,2.5382,25.7371,23.2319,1.5438,2.4767,9.1857,2.0897,0.2648,25.223,11.6665,"Muy bajo"
36902,2.7828,1.7389,36.4411,34.2502,1.6299,2.9022,10.7466,2.082,0.4837,38.6961,19.9685,"Bajo"
19206,9.2712,2.7636,49.3298,4.4205,4.6329,13.6145,7.1023,15.5376,2.4038,55.507,44.0559,"Medio"
5246,2.6653,2.1786,27.6919,9.7026,3.9051,0.3063,0.1531,0.9954,0.4594,45.0995,34.5329,"Bajo"
240749,1.69,0.6601,23.2218,23.9282,0.9326,1.5667,4.5468,1.2472,0.0339,27.2064,13.0046,"Muy bajo"
41333,2.9506,2.3492,31.9964,25.9115,2.6725,1.0573,38.14,1.3999,0.3916,33.4214,16.3583,"Bajo"
77147,3.5678,2.9566,35.3553,18.9677,5.5023,2.4186,1.8831,3.9958,0.5885,47.8256,40.6873,"Bajo"
15664,5.995,1.5925,44.5038,6.2947,1.2527,5.854,6.9863,9.7085,1.2286,50.9034,20.9106,"Bajo"
47390,1.7835,1.8738,23.7083,15.2416,2.9802,1.2618,0.8966,1.046,0.1328,27.229,19.8572,"Muy bajo"
700734,2.1507,1.8328,24.6593,19.6377,0.3962,0.7138,0.1702,0.1334,0.0433,18.5087,7.4743,"Muy bajo"
34937,17.2084,3.2669,53.4986,5.1092,8.1885,15.5414,9.9599,18.1818,1.025,45.2206,15.6529,"Medio"
873536,3.4604,1.8866,25.7995,15.9552,1.5898,1.4796,3.992,2.4552,0.2273,35.8715,19.8501,"Muy bajo"
12324,4.8437,2.9261,46.048,6.816,1.4042,2.2707,2.6591,1.1951,0.4183,34.7177,11.2339,"Bajo"
150182,2.0198,2.5908,24.5037,22.9648,0.9266,0.5735,0.298,0.2379,0.1152,20.9125,10.5527,"Muy bajo"
520557,1.5865,1.915,23.3396,22.9423,0.7199,0.7952,0.5152,0.2323,0.0593,18.4487,7.4452,"Muy bajo"
65703,6.9593,3.967,40.2148,10.0056,4.3735,5.7751,4.5649,5.837,1.5592,43.7971,18.0232,"Bajo"
52641,11.6133,5.2064,57.7412,8.9797,6.4511,12.9877,10.7033,24.2728,4.5688,80.9719,65.4774,"Alto"
47151,8.4501,2.1873,49.2119,7.9617,4.6306,17.3257,4.6393,20.3607,3.4426,58.342,45.17,"Medio"
67929,8.0068,8.6689,61.1367,12.7795,5.3775,6.1097,4.6333,7.9042,1.0983,48.1395,39.4971,"Medio"
104612,12.5081,7.5156,62.5706,9.1538,6.5715,25.6464,28.3797,41.1425,4.8403,84.2489,62.6868,"Alto"
51646,4.0546,1.2501,33.4819,16.0574,3.0776,2.5778,1.6221,3.3494,0.4209,47.0846,30.7847,"Bajo"
4137,12.3223,4.0293,52.315,2.4897,0.8704,3.675,1.8375,2.4178,0.3869,28.6267,10.4449,"Bajo"
14958,10.6113,2.807,58.9242,4.1516,7.6862,28.3694,20.7099,28.8764,4.0032,60.3683,40.8327,"Alto"
188927,4.4481,3.0367,34.0406,15.0312,3.3327,2.1555,3.466,2.5103,0.3841,47.1531,31.5943,"Bajo"
16927,11.7036,3.2409,53.5442,8.9207,9.3448,13.8084,17.2018,14.9047,1.4357,77.2122,45.6539,"Alto"
199069,2.7062,2.2142,28.2066,22.4631,0.957,1.4275,3.0225,0.7257,0.2213,31.2273,15.5349,"Muy bajo"
531041,1.0923,1.8903,18.6954,23.2029,0.2942,0.6408,2.1353,0.2217,0.0457,13.4252,4.9249,"Muy bajo"
396157,3.7276,3.3122,36.1062,32.944,2.4998,0.715,0.6375,0.2011,0.0885,36.0105,17.9716,"Muy bajo"
27860,18.8431,3.9297,57.0384,3.934,6.0425,16.0036,19.3987,17.1702,1.6153,44.137,17.2599,"Medio"
93878,16.2369,6.4115,66.8512,7.7356,6.3758,6.9684,22.3613,48.498,2.0793,86.9265,75.4828,"Alto"
9728,2.2978,2.2051,29.4447,27.2615,1.3327,0.7552,6.9747,0.5331,0.2665,28.1208,15.0155,"Muy bajo"
11425,8.8627,4.0807,59.2142,23.0197,11.513,2.6087,7.687,10.3652,2.5044,38.4696,22.087,"Medio"
15241,14.7616,9.0215,68.6019,40.2598,7.0571,5.5305,4.7548,5.7808,3.5535,23.5485,11.1862,"Medio"
21651,10.0401,3.5855,56.984,18.5627,3.2568,2.4611,0.6662,2.3871,0.2221,34.1969,14.9704,"Bajo"
15193,9.7787,7.5971,66.0399,20.3581,3.175,5.4393,1.969,6.7192,0.6399,42.161,14.6444,"Medio"
11120,8.0124,5.1257,46.4461,15.9532,10.4769,2.9711,3.6748,5.864,0.7037,51.8374,36.5129,"Medio"
128250,8.5256,8.6749,51.5869,43.1322,9.7576,3.4189,5.4989,3.9419,0.9085,26.8611,7.304,"Bajo"
3218,9.624,6.7474,53.1782,11.6843,10.4113,11.1825,7.7121,17.4807,1.928,43.5733,33.0334,"Medio"
24864,13.7655,7.8743,66.1816,13.1958,37.9848,23.6323,21.0526,26.4197,10.5609,60.8726,37.1711,"Alto"
36549,9.8978,4.4025,54.5914,32.3456,9.6189,2.1446,4.7776,23.2615,0.7113,31.5108,21.7327,"Medio"
22138,13.7222,4.7619,49.2117,17.5084,13.3925,7.2771,7.6358,8.9511,3.2115,33.5839,16.7578,"Medio"
11328,7.5202,5.3838,55.498,17.5583,1.59,1.7283,0.5185,1.1061,0.2074,27.6184,9.8514,"Bajo"
47498,12.4927,13.2594,64.2648,39.7027,10.9044,4.4294,3.5274,4.0428,0.6765,23.6289,10.0829,"Medio"
9485,19.0291,3.3372,61.3039,9.6046,7.6984,9.2541,13.2429,10.2513,3.9489,35.0219,13.4424,"Medio"
14392,10.6744,6.2009,61.4879,12.2012,7.2208,2.9777,1.8114,3.0273,0.6452,27.9653,9.9752,"Bajo"
18444,10.5431,8.4129,63.6462,14.1347,11.9975,7.2317,4.2686,6.092,6.61,26.8753,17.5922,"Medio"
20749,11.7227,3.0619,62.7548,38.2091,5.9199,2.8305,4.5392,8.0083,1.0355,42.3369,20.7974,"Bajo"
34193,10.7349,2.8201,57.5188,20.7762,2.9364,11.0608,4.1318,13.4633,1.4856,51.4856,21.1351,"Medio"
9151,10.0476,3.3876,58.3807,16.6211,3.23,1.2059,0.6029,2.4978,0.2153,47.8467,13.4798,"Bajo"
19018,12.7959,6.0297,62.8217,28.5414,1.3366,1.5849,2.7115,1.3748,0.1528,17.0899,5.5184,"Bajo"
29681,11.557,3.9675,61.4955,22.4891,3.8095,1.9901,1.5636,4.1649,0.4264,50.5188,16.9865,"Bajo"
12373,19.1803,7.4856,62.8611,24.5858,24.1575,1.6016,5.1051,39.0724,1.8685,60.9943,56.9903,"Alto"
21784,8.0715,3.16,53.1085,23.0812,5.8273,2.5411,1.7768,2.4647,0.3821,32.7856,12.2659,"Bajo"
10258,11.0413,6.8502,69.8169,29.9181,1.6498,3.165,1.1785,2.4242,0.303,21.3131,11.5152,"Bajo"
19081,12.1923,3.4847,52.0282,20.6645,26.7954,1.295,10.9724,41.8413,1.2244,44.1724,51.2126,"Alto"
39035,12.2175,6.1251,57.3959,30.8518,15.691,5.2303,4.1799,36.0652,2.0352,72.9073,46.7557,"Alto"
5032,10.4125,6.0506,64.808,18.7997,17.9623,9.1321,2.7925,8.9057,6.4906,30.2642,18.7925,"Medio"
4559,15.2494,3.7094,69.0401,17.1968,3.913,6.8116,13.2609,13.3333,0.3623,46.3044,14.058,"Medio"
5016,6.3166,5.0769,62.7854,18.8796,1.1364,2.6515,3.9141,4.4823,0.505,22.0328,8.4596,"Bajo"
15455,14.9737,3.6962,61.6563,19.5083,20,21.813,7.9037,22.5496,3.881,41.8414,14.9008,"Medio"
12788,11.2939,6.0491,69.8692,24.7498,1.192,3.2583,1.6159,3.894,0.3973,31.5232,9.8013,"Bajo"
16622,12.0424,3.2678,61.6308,31.338,4.3527,8.3655,2.8338,9.3403,1.5643,45.3865,14.3958,"Bajo"
15291,10.681,3.5808,54.889,27.3887,6.9322,2.0952,3.6213,23.2799,1.1381,54.3714,36.7305,"Medio"
22707,13.6427,6.3148,56.4836,18.9897,6.069,6.3962,4.8912,7.4104,0.9488,30.9341,11.6473,"Bajo"
122619,8.2256,5.0226,52.9486,30.1585,6.2234,4.6939,6.2982,9.1669,1.6247,39.2679,25.7945,"Bajo"
34243,15.0046,3.1163,57.1223,18.4505,10.3143,11.5625,7.2053,13.3893,1.8949,30.4777,10.6661,"Medio"
11723,11.5217,3.0018,63.0021,23.5776,3.2728,1.7852,0.4463,1.8744,0.238,27.7894,7.349,"Bajo"
8093,13.1083,4.6448,65.1926,30.3596,4.2994,6.5287,1.6322,8.3599,1.0748,37.8583,13.2564,"Bajo"
40818,17.5046,4.6108,56.465,18.4134,10.519,7.3372,18.3517,7.2851,3.26,32.1481,11.1797,"Medio"
8838,8.191,3.0593,55.1816,11.2469,3.5957,1.2634,1.3605,9.621,0.5831,46.4529,24.587,"Bajo"
16990,11.0508,4.6138,61.6104,27.4809,8.2044,5.3795,3.5863,4.6426,0.9334,47.4576,23.0901,"Medio"
